"Session","Date","Treatment","Protocol","Stage","DayNumber","Trial","ID","Latency","Reason","Scoring","Force"
648,"2024-08-16 10:36:00","CCD  ","AMN","POST",18,"I","DW 2X3",3.4,"Detection","Auto",33.8
649,"2024-08-16 10:36:00","CCD  ","AMN","POST",18,"I","DW 2X3",2.1,"Detection","Auto",22.19
650,"2024-08-16 10:37:00","CCD  ","AMN","POST",18,"I","DW 2X3",3.8,"Detection","Auto",38.11
652,"2024-08-16 10:38:00","CCD  ","AMN","POST",18,"I","DW 2X3",1.1,"Detection","Auto",11.24
653,"2024-08-16 10:38:00","CCD  ","AMN","POST",18,"I","DW 2X3",0.6,"Manual Stop","Auto",6.27
654,"2024-08-16 10:38:00","CCD  ","AMN","POST",18,"I","DW 2X3",0.2,"Detection","Auto",2.95
656,"2024-08-16 10:39:00","CCD  ","AMN","POST",18,"I","DW 2X3",1.4,"Detection","Auto",15.23
657,"2024-08-16 10:39:00","CCD  ","AMN","POST",18,"I","DW 2X3",1.6,"Detection","Auto",16.55
658,"2024-08-16 10:39:00","CCD  ","AMN","POST",18,"I","DW 2X3",0.9,"Detection","Auto",9.59
659,"2024-08-16 10:39:00","CCD  ","AMN","POST",18,"I","DW 2X3",4.4,"Detection","Auto",44.41
660,"2024-08-16 10:40:00","CCD  ","AMN","POST",18,"I","DW 2X3",1.3,"Detection","Auto",13.9
661,"2024-08-16 10:40:00","CCD  ","AMN","POST",18,"I","DW 2X3",2.6,"Detection","Auto",26.17
662,"2024-08-16 10:40:00","CCD  ","AMN","POST",18,"I","DW 2X3",0.5,"Detection","Auto",5.28
663,"2024-08-16 10:41:00","CCD  ","AMN","POST",18,"I","DW 2X3",1.5,"Detection","Auto",14.56
664,"2024-08-16 10:41:00","CCD  ","AMN","POST",18,"I","DW 2X3",0.7,"Detection","Auto",7.93
665,"2024-08-16 10:41:00","CCD  ","AMN","POST",18,"I","DW 2X3",0.8,"Detection","Auto",8.26
666,"2024-08-16 10:42:00","CCD  ","AMN","POST",18,"I","DW 2X3",1.2,"Detection","Auto",12.9
667,"2024-08-16 10:42:00","CCD  ","AMN","POST",18,"I","DW 2X3",0.9,"Detection","Auto",9.92
669,"2024-08-16 10:42:00","CCD  ","AMN","POST",18,"I","DW 2X3",0.6,"Detection","Auto",6.93
670,"2024-08-16 10:44:00","CCD  ","AMN","POST",18,"C","DW 2X3",3.6,"Detection","Auto",35.79
671,"2024-08-16 10:45:00","CCD  ","AMN","POST",18,"C","DW 2X3",0.8,"Detection","Auto",8.59
673,"2024-08-16 10:46:00","CCD  ","AMN","POST",18,"C","DW 2X3",3.5,"Detection","Auto",35.46
676,"2024-08-16 10:46:00","CCD  ","AMN","POST",18,"C","DW 2X3",4.6,"Detection","Auto",47.06
677,"2024-08-16 10:48:00","CCD  ","AMN","POST",18,"C","DW 2X3",0.5,"Detection","Auto",5.61
678,"2024-08-16 10:48:00","CCD  ","AMN","POST",18,"C","DW 2X3",2.3,"Detection","Auto",23.52
681,"2024-08-16 10:49:00","CCD  ","AMN","POST",18,"C","DW 2X3",2.3,"Detection","Auto",24.18
685,"2024-08-16 10:50:00","CCD  ","AMN","POST",18,"C","DW 2X3",2.4,"Detection","Auto",25.17
686,"2024-08-16 10:50:00","CCD  ","AMN","POST",18,"C","DW 2X3",0.9,"Detection","Auto",9.26
688,"2024-08-16 10:51:00","CCD  ","AMN","POST",18,"C","DW 2X3",1.6,"Detection","Auto",16.88
689,"2024-08-16 10:51:00","CCD  ","AMN","POST",18,"C","DW 2X3",1.3,"Detection","Auto",13.57
690,"2024-08-16 10:52:00","CCD  ","AMN","POST",17,"I","DW 2X4",1.9,"Detection","Auto",18.87
691,"2024-08-16 10:53:00","CCD  ","AMN","POST",17,"I","DW 2X4",5.3,"Detection","Auto",53.03
693,"2024-08-16 10:54:00","CCD  ","AMN","POST",17,"I","DW 2X4",1,"Detection","Auto",10.25
695,"2024-08-16 10:54:00","CCD  ","AMN","POST",17,"I","DW 2X4",5.8,"Detection","Auto",57.01
698,"2024-08-16 10:54:00","CCD  ","AMN","POST",17,"I","DW 2X4",0.9,"Detection","Auto",9.26
699,"2024-08-16 10:55:00","CCD  ","AMN","POST",17,"C","DW 2X4",1.9,"Detection","Auto",18.54
700,"2024-08-16 10:55:00","CCD  ","AMN","POST",17,"C","DW 2X4",6.9,"Detection","Auto",60
702,"2024-08-16 10:55:00","CCD  ","AMN","POST",17,"C","DW 2X4",5,"Detection","Auto",49.06
703,"2024-08-16 10:56:00","CCD  ","AMN","POST",17,"I","DW 2X4",1.4,"Detection","Auto",13.9
705,"2024-08-16 10:56:00","CCD  ","AMN","POST",17,"I","DW 2X4",4,"Detection","Auto",40.76
706,"2024-08-16 10:56:00","CCD  ","AMN","POST",17,"I","DW 2X4",5.4,"Detection","Auto",54.36
708,"2024-08-16 10:56:00","CCD  ","AMN","POST",17,"I","DW 2X4",1,"Detection","Auto",10.91
709,"2024-08-16 10:57:00","CCD  ","AMN","POST",17,"C","DW 2X4",2.5,"Detection","Auto",24.84
710,"2024-08-16 10:57:00","CCD  ","AMN","POST",17,"C","DW 2X4",2.3,"Detection","Auto",23.18
711,"2024-08-16 10:57:00","CCD  ","AMN","POST",17,"C","DW 2X4",1.6,"Detection","Auto",16.22
712,"2024-08-19 09:18:00","CCD  ","AMN","POST",3,"C","DW 293",5.4,"Detection","Auto",54.03
713,"2024-08-19 09:18:00","CCD  ","AMN","POST",3,"C","DW 293",4.1,"Detection","Auto",40.76
714,"2024-08-19 09:19:00","CCD  ","AMN","POST",3,"C","DW 293",5,"Detection","Auto",50.71
715,"2024-08-19 09:19:00","CCD  ","AMN","POST",3,"C","DW 293",2.2,"Detection","Auto",22.85
716,"2024-08-19 09:20:00","CCD  ","AMN","POST",3,"I","DW 293",2.7,"Detection","Auto",27.17
719,"2024-08-19 09:20:00","CCD  ","AMN","POST",3,"I","DW 293",0.9,"Detection","Auto",9.92
722,"2024-08-19 09:20:00","CCD  ","AMN","POST",3,"I","DW 293",3.2,"Detection","Auto",32.14
723,"2024-08-19 09:21:00","CCD  ","AMN","POST",3,"I","DW 293",0.9,"Detection","Auto",9.26
725,"2024-08-19 09:21:00","CCD  ","AMN","POST",3,"I","DW 293",1.5,"Detection","Auto",15.89
726,"2024-08-19 09:22:00","CCD  ","AMN","POST",21,"I","DW 2X3",2.7,"Detection","Auto",26.83
727,"2024-08-19 09:22:00","CCD  ","AMN","POST",21,"I","DW 2X3",2.5,"Detection","Auto",25.84
728,"2024-08-19 09:23:00","CCD  ","AMN","POST",21,"I","DW 2X3",4.5,"Detection","Auto",44.41
729,"2024-08-19 09:23:00","CCD  ","AMN","POST",21,"I","DW 2X3",0.4,"Detection","Auto",4.28
731,"2024-08-19 09:23:00","CCD  ","AMN","POST",21,"I","DW 2X3",3,"Detection","Auto",30.81
732,"2024-08-19 09:23:00","CCD  ","AMN","POST",21,"I","DW 2X3",0.9,"Detection","Auto",9.59
733,"2024-08-19 09:24:00","CCD  ","AMN","POST",21,"I","DW 2X3",3.7,"Detection","Auto",36.78
734,"2024-08-19 09:24:00","CCD  ","AMN","POST",21,"C","DW 2X3",3,"Detection","Auto",29.49
737,"2024-08-19 09:24:00","CCD  ","AMN","POST",21,"C","DW 2X3",3.2,"Detection","Auto",31.81
739,"2024-08-19 09:26:00","CCD  ","AMN","POST",21,"C","DW 2X3",1.4,"Detection","Auto",14.23
740,"2024-08-19 09:27:00","CCD  ","AMN","POST",21,"C","DW 2X3",4.9,"Detection","Auto",48.72
742,"2024-08-19 09:29:00","CCD  ","AMN","POST",21,"C","DW 2X3",2.2,"Detection","Auto",22.85
744,"2024-08-19 09:29:00","CCD  ","AMN","POST",21,"C","DW 2X3",0.7,"Detection","Auto",7.6
745,"2024-08-19 09:29:00","CCD  ","AMN","POST",21,"C","DW 2X3",2.6,"Detection","Auto",26.17
746,"2024-08-19 09:30:00","CCD  ","AMN","POST",21,"C","DW 2X3",11,"Cutoff","Auto",60
747,"2024-08-19 09:30:00","CCD  ","AMN","POST",21,"C","DW 2X3",8.8,"Manual Stop","Auto",60
752,"2024-08-19 09:31:00","CCD  ","AMN","POST",21,"C","DW 2X3",2.4,"Detection","Auto",23.52
756,"2024-08-19 09:33:00","CCD  ","AMN","POST",21,"I","DW 2X3",0.4,"Detection","Auto",5.28
758,"2024-08-19 09:33:00","CCD  ","AMN","POST",21,"I","DW 2X3",0.6,"Detection","Auto",6.27
759,"2024-08-19 09:44:00","CCD  ","AMN","POST",20,"I","DW 2X4",1.2,"Detection","Auto",12.57
760,"2024-08-19 09:45:00","CCD  ","AMN","POST",20,"I","DW 2X4",2.4,"Detection","Auto",24.18
761,"2024-08-19 09:46:00","CCD  ","AMN","POST",20,"I","DW 2X4",2.2,"Detection","Auto",22.19
762,"2024-08-19 09:46:00","CCD  ","AMN","POST",20,"I","DW 2X4",0.9,"Detection","Auto",9.59
763,"2024-08-19 09:47:00","CCD  ","AMN","POST",20,"I","DW 2X4",1.9,"Detection","Auto",19.2
764,"2024-08-19 09:48:00","CCD  ","AMN","POST",20,"I","DW 2X4",0.6,"Detection","Auto",6.93
766,"2024-08-19 09:48:00","CCD  ","AMN","POST",20,"I","DW 2X4",2.8,"Detection","Auto",27.83
767,"2024-08-19 09:51:00","CCD  ","AMN","POST",20,"I","DW 2X4",0.4,"Detection","Auto",5.28
768,"2024-08-19 09:51:00","CCD  ","AMN","POST",20,"I","DW 2X4",1.4,"Detection","Auto",13.9
770,"2024-08-19 09:54:00","CCD  ","AMN","POST",20,"C","DW 2X4",3.7,"Detection","Auto",37.45
771,"2024-08-19 09:54:00","CCD  ","AMN","POST",20,"C","DW 2X4",5.5,"Detection","Auto",54.69
772,"2024-08-19 09:55:00","CCD  ","AMN","POST",20,"C","DW 2X4",1.2,"Detection","Auto",12.57
777,"2024-08-19 09:55:00","CCD  ","AMN","POST",20,"C","DW 2X4",0.7,"Detection","Auto",7.93
778,"2024-08-19 09:56:00","CCD  ","AMN","POST",20,"C","DW 2X4",2.8,"Detection","Auto",28.82
779,"2024-08-19 09:56:00","CCD  ","AMN","POST",20,"C","DW 2X4",0.4,"Detection","Auto",5.28
782,"2024-08-19 09:56:00","CCD  ","AMN","POST",20,"C","DW 2X4",1.9,"Detection","Auto",19.87
783,"2024-08-19 09:57:00","CCD  ","AMN","POST",20,"C","DW 2X4",2.2,"Detection","Auto",22.19
786,"2024-08-19 09:57:00","CCD  ","AMN","POST",20,"C","DW 2X4",4.5,"Detection","Auto",45.41
787,"2024-08-19 10:01:00","CCD  ","AMN","PRE",0,"C","DW 322",4.6,"Detection","Auto",46.07
788,"2024-08-19 10:01:00","CCD  ","AMN","PRE",0,"C","DW 322",0.8,"Detection","Auto",8.59
789,"2024-08-19 10:02:00","CCD  ","AMN","PRE",0,"C","DW 322",2.7,"Detection","Auto",27.5
790,"2024-08-19 10:02:00","CCD  ","AMN","PRE",0,"C","DW 322",1.4,"Detection","Auto",13.9
791,"2024-08-19 10:03:00","CCD  ","AMN","PRE",0,"C","DW 322",1.3,"Detection","Auto",13.57
792,"2024-08-19 10:03:00","CCD  ","AMN","PRE",0,"C","DW 322",1.2,"Detection","Auto",12.24
793,"2024-08-19 10:03:00","CCD  ","AMN","PRE",0,"C","DW 322",3.4,"Detection","Auto",34.46
796,"2024-08-19 10:04:00","CCD  ","AMN","PRE",0,"C","DW 322",3,"Detection","Auto",31.15
800,"2024-08-19 10:04:00","CCD  ","AMN","PRE",0,"C","DW 322",0.7,"Detection","Auto",8.26
801,"2024-08-19 10:04:00","CCD  ","AMN","PRE",0,"C","DW 322",3.8,"Detection","Auto",37.78
803,"2024-08-19 10:05:00","CCD  ","AMN","PRE",0,"I","DW 322",2.4,"Detection","Auto",23.85
806,"2024-08-19 10:06:00","CCD  ","AMN","PRE",0,"I","DW 322",0.7,"Detection","Auto",8.26
807,"2024-08-19 10:07:00","CCD  ","AMN","PRE",0,"I","DW 322",0.3,"Detection","Auto",4.28
808,"2024-08-19 10:08:00","CCD  ","AMN","PRE",0,"I","DW 322",0.8,"Detection","Auto",8.26
810,"2024-08-19 10:11:00","CCD  ","AMN","PRE",0,"I","DW 322",4.5,"Detection","Auto",44.41
812,"2024-08-19 10:12:00","CCD  ","AMN","PRE",0,"I","DW 322",2.9,"Detection","Auto",28.82
813,"2024-08-19 10:12:00","CCD  ","AMN","PRE",0,"I","DW 322",3.8,"Detection","Auto",37.78
814,"2024-08-19 10:13:00","CCD  ","AMN","PRE",0,"I","DW 322",2.5,"Detection","Auto",25.17
815,"2024-08-19 10:13:00","CCD  ","AMN","PRE",0,"I","DW 322",0.9,"Detection","Auto",9.26
816,"2024-08-19 10:14:00","CCD  ","AMN","PRE",0,"I","DW 322",2.4,"Detection","Auto",25.17
819,"2024-08-19 10:14:00","CCD  ","AMN","PRE",0,"I","DW 322",3.5,"Detection","Auto",35.79
820,"2024-08-19 10:29:00","CCD  ","AMN","PRE",0,"C","DW 323",2.1,"Detection","Auto",20.53
821,"2024-08-19 10:31:00","CCD  ","AMN","PRE",0,"C","DW 323",2.7,"Detection","Auto",26.83
822,"2024-08-19 10:31:00","CCD  ","AMN","PRE",0,"C","DW 323",5.4,"Detection","Auto",53.37
823,"2024-08-19 10:31:00","CCD  ","AMN","PRE",0,"C","DW 323",3,"Detection","Auto",29.49
824,"2024-08-19 10:32:00","CCD  ","AMN","PRE",0,"C","DW 323",5.8,"Detection","Auto",58.01
826,"2024-08-19 10:32:00","CCD  ","AMN","PRE",0,"C","DW 323",3.4,"Detection","Auto",34.13
827,"2024-08-19 10:33:00","CCD  ","AMN","PRE",0,"C","DW 323",3,"Detection","Auto",31.15
832,"2024-08-19 10:34:00","CCD  ","AMN","PRE",0,"C","DW 323",2.2,"Detection","Auto",22.52
833,"2024-08-19 10:34:00","CCD  ","AMN","PRE",0,"C","DW 323",0.9,"Detection","Auto",9.26
834,"2024-08-19 10:34:00","CCD  ","AMN","PRE",0,"C","DW 323",4.5,"Detection","Auto",45.41
835,"2024-08-19 10:35:00","CCD  ","AMN","PRE",0,"C","DW 323",5.1,"Detection","Auto",51.38
836,"2024-08-19 10:35:00","CCD  ","AMN","PRE",0,"C","DW 323",0.9,"Detection","Auto",10.25
839,"2024-08-19 10:36:00","CCD  ","AMN","PRE",0,"C","DW 323",1.3,"Detection","Auto",13.57
840,"2024-08-19 10:37:00","CCD  ","AMN","PRE",0,"C","DW 323",5.8,"Detection","Auto",57.01
841,"2024-08-19 10:37:00","CCD  ","AMN","PRE",0,"I","DW 323",3.9,"Detection","Auto",38.44
842,"2024-08-19 10:37:00","CCD  ","AMN","PRE",0,"I","DW 323",2.6,"Detection","Auto",25.84
843,"2024-08-19 10:38:00","CCD  ","AMN","PRE",0,"I","DW 323",3.3,"Detection","Auto",33.13
844,"2024-08-19 10:38:00","CCD  ","AMN","PRE",0,"I","DW 323",1.8,"Detection","Auto",18.87
845,"2024-08-19 10:38:00","CCD  ","AMN","PRE",0,"I","DW 323",4.3,"Detection","Auto",42.75
846,"2024-08-19 10:38:00","CCD  ","AMN","PRE",0,"I","DW 323",4.9,"Detection","Auto",48.72
847,"2024-08-19 10:38:00","CCD  ","AMN","PRE",0,"I","DW 323",5.8,"Detection","Auto",58.01
848,"2024-08-19 10:49:00","CCD  ","AMN","POST",3,"C","DW 293",1.4,"Detection","Auto",14.89
851,"2024-08-19 10:51:00","CCD  ","AMN","POST",3,"C","DW 293",2.2,"Detection","Auto",22.19
852,"2024-08-19 10:52:00","CCD  ","AMN","POST",3,"C","DW 293",1.8,"Detection","Auto",18.21
853,"2024-08-19 10:52:00","CCD  ","AMN","POST",3,"C","DW 293",2.1,"Detection","Auto",21.19
854,"2024-08-19 10:53:00","CCD  ","AMN","POST",3,"C","DW 293",4.4,"Detection","Auto",42.75
855,"2024-08-19 10:53:00","CCD  ","AMN","POST",3,"C","DW 293",0.4,"Detection","Auto",5.28
856,"2024-08-19 10:53:00","CCD  ","AMN","POST",3,"C","DW 293",3.5,"Detection","Auto",35.46
858,"2024-08-19 10:54:00","CCD  ","AMN","POST",3,"C","DW 293",3,"Detection","Auto",31.15
859,"2024-08-19 10:54:00","CCD  ","AMN","POST",3,"C","DW 293",2.2,"Detection","Auto",22.85
860,"2024-08-19 10:55:00","CCD  ","AMN","POST",3,"C","DW 293",3.1,"Detection","Auto",31.48
861,"2024-08-19 10:56:00","CCD  ","AMN","POST",3,"I","DW 293",1.2,"Detection","Auto",12.9
862,"2024-08-19 10:56:00","CCD  ","AMN","POST",3,"I","DW 293",0.8,"Detection","Auto",8.59
863,"2024-08-19 10:56:00","CCD  ","AMN","POST",3,"I","DW 293",0.5,"Detection","Auto",5.61
864,"2024-08-19 10:57:00","CCD  ","AMN","POST",3,"I","DW 293",1.4,"Detection","Auto",14.23
865,"2024-08-19 10:58:00","CCD  ","AMN","POST",3,"I","DW 293",0.8,"Detection","Auto",8.59
866,"2024-08-19 10:58:00","CCD  ","AMN","POST",3,"I","DW 293",0.7,"Detection","Auto",8.26
867,"2024-08-19 10:58:00","CCD  ","AMN","POST",3,"I","DW 293",0.9,"Detection","Auto",9.92
868,"2024-08-19 10:59:00","CCD  ","AMN","POST",3,"I","DW 293",1.5,"Detection","Auto",15.56
869,"2024-08-19 10:59:00","CCD  ","AMN","POST",3,"I","DW 293",0.7,"Manual Stop","Auto",6.93
870,"2024-08-19 10:59:00","CCD  ","AMN","POST",3,"I","DW 293",0.9,"Detection","Auto",9.26
3137,"2025-07-02 09:19:54","CCD","AMN","PRE",0,"C","DW368",1.8,"Detection","Auto",19.2
3138,"2025-07-02 09:20:12","CCD","AMN","PRE",0,"C","DW368",5.1,"Detection","Auto",51.04
3139,"2025-07-02 09:20:29","CCD","AMN","PRE",0,"C","DW368",6.2,"Detection","Auto",60
3140,"2025-07-02 09:20:39","CCD","AMN","PRE",0,"C","DW368",0,"Manual Stop","Auto",0.3
3141,"2025-07-02 09:20:47","CCD","AMN","PRE",0,"C","DW368",5.3,"Detection","Auto",54.03
3142,"2025-07-02 09:20:59","CCD","AMN","PRE",0,"C","DW368",5.5,"Detection","Auto",55.36
3143,"2025-07-02 09:21:14","CCD","AMN","PRE",0,"C","DW368",5.6,"Detection","Auto",55.03
3144,"2025-07-02 09:21:26","CCD","AMN","PRE",0,"C","DW368",5.3,"Detection","Auto",53.03
3145,"2025-07-02 09:21:38","CCD","AMN","PRE",0,"C","DW368",3.2,"Detection","Auto",32.14
3146,"2025-07-02 09:21:53","CCD","AMN","PRE",0,"C","DW368",2.9,"Detection","Auto",29.49
3147,"2025-07-02 09:22:00","CCD","AMN","PRE",0,"C","DW368",0,"Manual Stop","Auto",0.3
3148,"2025-07-02 09:22:08","CCD","AMN","PRE",0,"C","DW368",5.2,"Detection","Auto",50.71
3149,"2025-07-02 09:22:19","CCD","AMN","PRE",0,"C","DW368",3.5,"Detection","Auto",36.12
3150,"2025-07-02 09:22:37","CCD","AMN","PRE",0,"C","DW368",5.8,"Detection","Auto",56.68
3151,"2025-07-02 09:22:58","CCD","AMN","PRE",0,"I","DW368",0,"Manual Stop","Auto",0.3
3152,"2025-07-02 09:23:07","CCD","AMN","PRE",0,"I","DW368",4.2,"Detection","Auto",41.76
3153,"2025-07-02 09:23:16","CCD","AMN","PRE",0,"I","DW368",0,"Manual Stop","Auto",0.3
3154,"2025-07-02 09:23:21","CCD","AMN","PRE",0,"I","DW368",2.6,"Detection","Auto",26.17
3155,"2025-07-02 09:23:35","CCD","AMN","PRE",0,"I","DW368",4.8,"Detection","Auto",48.39
3156,"2025-07-02 09:23:43","CCD","AMN","PRE",0,"I","DW368",1.5,"Detection","Auto",15.89
3157,"2025-07-02 09:23:53","CCD","AMN","PRE",0,"I","DW368",1.3,"Detection","Auto",13.9
3158,"2025-07-02 09:24:28","CCD","AMN","PRE",0,"I","DW368",3.6,"Detection","Auto",36.45
3159,"2025-07-02 09:24:53","CCD","AMN","PRE",0,"I","DW368",4.7,"Detection","Auto",47.06
3160,"2025-07-02 09:25:03","CCD","AMN","PRE",0,"I","DW368",2,"Detection","Auto",20.86
3161,"2025-07-02 09:25:14","CCD","AMN","PRE",0,"I","DW368",2.8,"Detection","Auto",29.16
3162,"2025-07-02 09:25:22","CCD","AMN","PRE",0,"I","DW368",2.2,"Detection","Auto",22.85
3163,"2025-07-02 09:25:45","CCD","AMN","PRE",0,"I","DW368",0,"Manual Stop","Auto",0.3
3164,"2025-07-02 09:25:51","CCD","AMN","PRE",0,"I","DW368",2.7,"Detection","Auto",27.17
3165,"2025-07-02 09:26:01","CCD","AMN","PRE",0,"I","DW368",1.8,"Detection","Auto",18.54
3166,"2025-07-02 10:38:51","CCD","AMN","PRE",0,"I","DW369",0.9,"Detection","Auto",9.59
3167,"2025-07-02 10:39:00","CCD","AMN","PRE",0,"I","DW369",2.9,"Detection","Auto",29.16
3168,"2025-07-02 10:40:01","CCD","AMN","PRE",0,"I","DW369",5.9,"Detection","Auto",58.67
3169,"2025-07-02 10:40:39","CCD","AMN","PRE",0,"I","DW369",3.8,"Detection","Auto",38.77
3170,"2025-07-02 10:41:57","CCD","AMN","PRE",0,"I","DW369",0,"Manual Stop","Auto",0.3
3171,"2025-07-02 10:41:59","CCD","AMN","PRE",0,"I","DW369",0,"Detection","Auto",0.3
3172,"2025-07-02 10:42:05","CCD","AMN","PRE",0,"I","DW369",0.9,"Detection","Auto",9.59
3173,"2025-07-02 10:42:46","CCD","AMN","PRE",0,"I","DW369",1.1,"Detection","Auto",11.91
3174,"2025-07-02 10:43:01","CCD","AMN","PRE",0,"I","DW369",3.5,"Detection","Auto",34.13
3175,"2025-07-02 10:43:28","CCD","AMN","PRE",0,"I","DW369",3.5,"Detection","Auto",35.13
3176,"2025-07-02 10:44:45","CCD","AMN","PRE",0,"I","DW369",4.7,"Detection","Auto",46.73
3177,"2025-07-02 10:45:44","CCD","AMN","PRE",0,"I","DW369",0,"Manual Stop","Auto",0.3
3178,"2025-07-02 10:45:54","CCD","AMN","PRE",0,"I","DW369",1.1,"Detection","Auto",11.91
3179,"2025-07-02 10:47:17","CCD","AMN","PRE",0,"I","DW369",0.2,"Detection","Auto",2.62
3180,"2025-07-02 10:47:36","CCD","AMN","PRE",0,"I","DW369",3.7,"Detection","Auto",38.11
3181,"2025-07-02 10:47:54","CCD","AMN","PRE",0,"I","DW369",11,"Cutoff","Auto",60
3182,"2025-07-02 10:48:00","CCD","AMN","PRE",0,"I","DW369",2,"Detection","Auto",19.54
3183,"2025-07-02 10:49:51","CCD","AMN","PRE",0,"C","DW369",1.9,"Undefined","Auto",19.54
3184,"2025-07-02 10:49:58","CCD","AMN","PRE",0,"C","DW369",3.9,"Detection","Auto",38.77
3185,"2025-07-02 10:50:04","CCD","AMN","PRE",0,"C","DW369",2.3,"Detection","Auto",23.85
3186,"2025-07-02 10:50:13","CCD","AMN","PRE",0,"C","DW369",4.6,"Detection","Auto",46.4
3187,"2025-07-02 10:51:14","CCD","AMN","PRE",0,"C","DW369",0,"Manual Stop","Auto",0.3
3188,"2025-07-02 10:51:22","CCD","AMN","PRE",0,"C","DW369",0.9,"Detection","Auto",9.92
3189,"2025-07-02 10:51:32","CCD","AMN","PRE",0,"C","DW369",3.6,"Detection","Auto",36.12
3190,"2025-07-02 10:51:49","CCD","AMN","PRE",0,"I","DW369",0,"Manual Stop","Auto",0.3
3191,"2025-07-02 10:51:55","CCD","AMN","PRE",0,"I","DW369",4.1,"Detection","Auto",41.1
3192,"2025-07-02 10:52:04","CCD","AMN","PRE",0,"I","DW369",3.9,"Detection","Auto",39.1
3193,"2025-07-02 10:52:11","CCD","AMN","PRE",0,"I","DW369",4,"Detection","Auto",40.43
3194,"2025-07-02 10:52:17","CCD","AMN","PRE",0,"I","DW369",2.2,"Detection","Auto",22.85
3195,"2025-07-02 10:52:25","CCD","AMN","PRE",0,"I","DW369",3.1,"Detection","Auto",31.15
3196,"2025-07-02 10:52:43","CCD","AMN","PRE",0,"I","DW369",4.7,"Detection","Auto",46.73
3197,"2025-07-03 13:53:27","CCD","AMN","POST",1,"TEST","DW369",1.8,"Detection","Auto",19.2
3198,"2025-07-03 13:53:38","CCD","AMN","POST",1,"TEST","DW369",4.5,"Detection","Auto",45.41
3199,"2025-07-03 13:54:02","CCD","AMN","POST",1,"TEST","DW369",3.3,"Detection","Auto",32.8
3200,"2025-07-03 13:54:19","CCD","AMN","POST",1,"TEST","DW369",0,"Manual Stop","Auto",0.3
3201,"2025-07-03 13:54:24","CCD","AMN","POST",1,"TEST","DW369",1,"Detection","Auto",10.58
3202,"2025-07-03 13:54:33","CCD","AMN","POST",1,"TEST","DW369",2.7,"Detection","Auto",27.5
3203,"2025-07-03 13:54:41","CCD","AMN","POST",1,"TEST","DW369",0.8,"Detection","Auto",8.92
3204,"2025-07-03 13:55:16","CCD","AMN","POST",1,"TEST","DW369",0,"Manual Stop","Auto",0.3
3205,"2025-07-03 13:55:21","CCD","AMN","POST",1,"TEST","DW369",2.4,"Detection","Auto",23.85
3206,"2025-07-03 13:56:15","CCD","AMN","POST",1,"TEST","DW369",0,"Manual Stop","Auto",0
3207,"2025-07-03 13:56:19","CCD","AMN","POST",1,"TEST","DW369",0.5,"Detection","Auto",5.61
3208,"2025-07-03 13:56:29","CCD","AMN","POST",1,"TEST","DW369",3.2,"Detection","Auto",32.47
3209,"2025-07-03 13:57:45","CCD","AMN","POST",1,"TEST","DW369",0,"Manual Stop","Auto",0.3
3210,"2025-07-03 13:57:48","CCD","AMN","POST",1,"TEST","DW369",0.2,"Detection","Auto",2.62
3211,"2025-07-03 13:58:26","CCD","AMN","POST",1,"TEST","DW369",3.2,"Detection","Auto",33.13
3212,"2025-07-03 13:58:46","CCD","AMN","POST",1,"TEST","DW369",1.5,"Detection","Auto",15.23
3213,"2025-07-03 13:59:33","CCD","AMN","POST",1,"TEST","DW369",1.7,"Detection","Auto",17.22
3214,"2025-07-03 14:00:07","CCD","AMN","POST",1,"TEST","DW369",2.9,"Detection","Auto",29.16
3215,"2025-07-03 14:00:46","CCD","AMN","POST",1,"TEST","DW369",2.8,"Detection","Auto",27.83
3216,"2025-07-03 14:01:46","CCD","AMN","POST",1,"TEST","DW369",1.4,"Detection","Auto",14.23
3217,"2025-07-03 14:02:02","CCD","AMN","POST",1,"TEST","DW369",0,"Detection","Auto",0.3
3218,"2025-07-03 14:02:36","CCD","AMN","POST",1,"TEST","DW369",0.2,"Manual Stop","Auto",2.29
3219,"2025-07-03 14:02:41","CCD","AMN","POST",1,"TEST","DW369",2.5,"Detection","Auto",25.84
3220,"2025-07-03 14:03:22","CCD","AMN","POST",1,"TEST","DW369",0,"Manual Stop","Auto",0.63
3221,"2025-07-03 14:03:25","CCD","AMN","POST",1,"TEST","DW369",0,"Manual Stop","Auto",0.3
3222,"2025-07-03 14:03:31","CCD","AMN","POST",1,"TEST","DW369",0.3,"Manual Stop","Auto",2.62
3223,"2025-07-03 14:03:33","CCD","AMN","POST",1,"TEST","DW369",0,"Manual Stop","Auto",0.3
3224,"2025-07-03 14:03:36","CCD","AMN","POST",1,"TEST","DW369",0,"Manual Stop","Auto",0.3
3225,"2025-07-03 14:03:41","CCD","AMN","POST",1,"TEST","DW369",2.4,"Detection","Auto",25.17
3226,"2025-07-03 14:04:08","CCD","AMN","POST",1,"TEST","DW369",0,"Manual Stop","Auto",0.3
3227,"2025-07-03 14:04:11","CCD","AMN","POST",1,"TEST","DW369",0,"Manual Stop","Auto",0.3
3228,"2025-07-03 14:04:14","CCD","AMN","POST",1,"TEST","DW369",0.5,"Detection","Auto",6.27
3229,"2025-07-03 14:04:20","CCD","AMN","POST",1,"TEST","DW369",2.6,"Detection","Auto",26.5
