"","Session","Date","Treatment","Protocol","Stage","DayNumber","Trial","ID","Latency","Reason","Scoring","Force","DayNumber_z","DayNumber_z2"
"191",191,"2024-04-12 15:28:00","CCD","AMN","POST",14,"C","DW 240",1.6,"Detection","Auto",36.77,0.433973523125018,0.18833301877354
"192",192,"2024-04-12 15:29:00","CCD","AMN","POST",14,"I","DW 240",0.6,"Detection","Auto",13.57,0.433973523125018,0.18833301877354
"193",193,"2024-04-12 15:29:00","CCD","AMN","POST",14,"I","DW 240",0.5,"Detection","Auto",12.07,0.433973523125018,0.18833301877354
"194",194,"2024-04-12 15:29:00","CCD","AMN","POST",14,"I","DW 240",0.5,"Detection","Auto",12.07,0.433973523125018,0.18833301877354
"195",195,"2024-04-12 15:29:00","CCD","AMN","POST",14,"I","DW 240",0.5,"Detection","Auto",12.07,0.433973523125018,0.18833301877354
"196",196,"2024-04-12 15:29:00","CCD","AMN","POST",14,"I","DW 240",0.9,"Detection","Auto",21.8,0.433973523125018,0.18833301877354
"197",197,"2024-04-12 15:29:00","CCD","AMN","POST",14,"I","DW 240",0.5,"Detection","Auto",13.57,0.433973523125018,0.18833301877354
"198",198,"2024-04-12 15:29:00","CCD","AMN","POST",14,"I","DW 240",0.6,"Detection","Auto",14.32,0.433973523125018,0.18833301877354
"199",199,"2024-04-12 15:29:00","CCD","AMN","POST",14,"I","DW 240",0.3,"Detection","Auto",7.58,0.433973523125018,0.18833301877354
"200",200,"2024-04-12 15:30:00","CCD","AMN","POST",14,"C","DW 240",1.7,"Detection","Auto",40.51,0.433973523125018,0.18833301877354
"201",201,"2024-04-12 15:30:00","CCD","AMN","POST",14,"C","DW 240",1.3,"Detection","Auto",28.54,0.433973523125018,0.18833301877354
"202",202,"2024-04-12 15:30:00","CCD","AMN","POST",14,"C","DW 240",0.9,"Detection","Auto",21.05,0.433973523125018,0.18833301877354
"203",203,"2024-04-12 15:30:00","CCD","AMN","POST",14,"C","DW 240",1,"Detection","Auto",23.3,0.433973523125018,0.18833301877354
"204",204,"2024-04-12 15:44:00","CCD","AMN","POST",7,"C","DW 241",1.4,"Detection","Auto",31.53,-0.49173944827606,0.241807684990844
"205",205,"2024-04-12 15:44:00","CCD","AMN","POST",7,"C","DW 241",4.6,"Detection","Auto",45,-0.49173944827606,0.241807684990844
"206",206,"2024-04-12 15:45:00","CCD","AMN","POST",7,"C","DW 241",3.2,"Detection","Auto",45,-0.49173944827606,0.241807684990844
"207",207,"2024-04-12 15:45:00","CCD","AMN","POST",7,"C","DW 241",1.7,"Detection","Auto",37.52,-0.49173944827606,0.241807684990844
"208",208,"2024-04-12 15:45:00","CCD","AMN","POST",7,"C","DW 241",2.3,"Detection","Auto",45,-0.49173944827606,0.241807684990844
"209",209,"2024-04-12 15:46:00","CCD","AMN","POST",7,"C","DW 241",4.7,"Detection","Auto",45,-0.49173944827606,0.241807684990844
"210",210,"2024-04-12 15:46:00","CCD","AMN","POST",7,"I","DW 241",0.4,"Detection","Auto",9.83,-0.49173944827606,0.241807684990844
"211",211,"2024-04-12 15:46:00","CCD","AMN","POST",7,"I","DW 241",0.5,"Detection","Auto",12.82,-0.49173944827606,0.241807684990844
"212",212,"2024-04-12 15:46:00","CCD","AMN","POST",7,"I","DW 241",3.3,"Detection","Auto",45,-0.49173944827606,0.241807684990844
"213",213,"2024-04-12 15:47:00","CCD","AMN","POST",7,"I","DW 241",1.4,"Detection","Auto",32.28,-0.49173944827606,0.241807684990844
"214",214,"2024-04-12 15:47:00","CCD","AMN","POST",7,"I","DW 241",0.3,"Detection","Auto",7.58,-0.49173944827606,0.241807684990844
"215",215,"2024-04-12 15:47:00","CCD","AMN","POST",7,"I","DW 241",1.6,"Detection","Auto",36.02,-0.49173944827606,0.241807684990844
"216",216,"2024-04-12 15:48:00","CCD","AMN","POST",7,"I","DW 241",1.8,"Detection","Auto",42.01,-0.49173944827606,0.241807684990844
"217",217,"2024-04-12 15:48:00","CCD","AMN","POST",7,"I","DW 241",2.3,"Detection","Auto",45,-0.49173944827606,0.241807684990844
"218",218,"2024-04-12 15:49:00","CCD","AMN","POST",7,"I","DW 241",1.6,"Detection","Auto",36.77,-0.49173944827606,0.241807684990844
"219",219,"2024-04-12 15:49:00","CCD","AMN","POST",7,"I","DW 241",2.1,"Detection","Auto",45,-0.49173944827606,0.241807684990844
"220",220,"2024-04-12 15:49:00","CCD","AMN","POST",7,"I","DW 241",3,"Detection","Auto",45,-0.49173944827606,0.241807684990844
"221",221,"2024-04-12 15:49:00","CCD","AMN","POST",7,"I","DW 241",1,"Detection","Auto",24.05,-0.49173944827606,0.241807684990844
"222",222,"2024-04-12 15:49:00","CCD","AMN","POST",7,"I","DW 241",0.6,"Detection","Auto",15.07,-0.49173944827606,0.241807684990844
"223",223,"2024-04-12 15:50:00","CCD","AMN","POST",7,"I","DW 241",1,"Detection","Auto",23.3,-0.49173944827606,0.241807684990844
"224",224,"2024-04-12 15:50:00","CCD","AMN","POST",7,"I","DW 241",2.4,"Detection","Auto",45,-0.49173944827606,0.241807684990844
"225",225,"2024-04-12 15:50:00","CCD","AMN","POST",7,"I","DW 241",0.6,"Detection","Auto",14.32,-0.49173944827606,0.241807684990844
"226",226,"2024-04-15 15:03:00","CCD","AMN","POST",10,"C","DW 241",1.4,"Detection","Auto",32.28,-0.0950053176755982,0.00902601038664134
"227",227,"2024-04-15 15:03:00","CCD","AMN","POST",10,"C","DW 241",3.1,"Detection","Auto",45,-0.0950053176755982,0.00902601038664134
"228",228,"2024-04-15 15:03:00","CCD","AMN","POST",10,"C","DW 241",0.6,"Detection","Auto",15.07,-0.0950053176755982,0.00902601038664134
"229",229,"2024-04-15 15:03:00","CCD","AMN","POST",10,"C","DW 241",0.8,"Detection","Auto",18.81,-0.0950053176755982,0.00902601038664134
"230",230,"2024-04-15 15:03:00","CCD","AMN","POST",10,"C","DW 241",3.3,"Detection","Auto",45,-0.0950053176755982,0.00902601038664134
"231",231,"2024-04-15 15:03:00","CCD","AMN","POST",10,"C","DW 241",3.6,"Detection","Auto",45,-0.0950053176755982,0.00902601038664134
"232",232,"2024-04-15 15:03:00","CCD","AMN","POST",10,"C","DW 241",2,"Detection","Auto",45,-0.0950053176755982,0.00902601038664134
"233",233,"2024-04-15 15:03:00","CCD","AMN","POST",10,"C","DW 241",2,"Detection","Auto",45,-0.0950053176755982,0.00902601038664134
"234",234,"2024-04-15 15:04:00","CCD","AMN","POST",10,"C","DW 241",0.7,"Detection","Auto",17.31,-0.0950053176755982,0.00902601038664134
"235",235,"2024-04-15 15:04:00","CCD","AMN","POST",10,"C","DW 241",1.9,"Detection","Auto",42.76,-0.0950053176755982,0.00902601038664134
"236",236,"2024-04-15 15:04:00","CCD","AMN","POST",10,"I","DW 241",1.8,"Detection","Auto",40.51,-0.0950053176755982,0.00902601038664134
"237",237,"2024-04-15 15:05:00","CCD","AMN","POST",10,"I","DW 241",1.9,"Detection","Auto",42.01,-0.0950053176755982,0.00902601038664134
"238",238,"2024-04-15 15:05:00","CCD","AMN","POST",10,"I","DW 241",0.9,"Detection","Auto",21.05,-0.0950053176755982,0.00902601038664134
"239",239,"2024-04-15 15:05:00","CCD","AMN","POST",10,"I","DW 241",0.5,"Detection","Auto",12.82,-0.0950053176755982,0.00902601038664134
"240",240,"2024-04-15 15:06:00","CCD","AMN","POST",10,"I","DW 241",1.6,"Detection","Auto",36.02,-0.0950053176755982,0.00902601038664134
"241",241,"2024-04-15 15:06:00","CCD","AMN","POST",10,"I","DW 241",0.3,"Detection","Auto",9.08,-0.0950053176755982,0.00902601038664134
"242",242,"2024-04-15 15:06:00","CCD","AMN","POST",10,"I","DW 241",1.1,"Detection","Auto",24.8,-0.0950053176755982,0.00902601038664134
"243",243,"2024-04-15 15:06:00","CCD","AMN","POST",10,"I","DW 241",2,"Detection","Auto",45,-0.0950053176755982,0.00902601038664134
"244",244,"2024-04-19 15:21:00","CCD","AMN","POST",14,"I","DW 241",0.1,"Detection","Auto",3.09,0.433973523125018,0.18833301877354
"245",245,"2024-04-19 15:21:00","CCD","AMN","POST",14,"I","DW 241",1.4,"Detection","Auto",32.28,0.433973523125018,0.18833301877354
"246",246,"2024-04-19 15:21:00","CCD","AMN","POST",14,"I","DW 241",0.1,"Detection","Auto",3.84,0.433973523125018,0.18833301877354
"247",247,"2024-04-19 15:21:00","CCD","AMN","POST",14,"I","DW 241",0.8,"Detection","Auto",18.06,0.433973523125018,0.18833301877354
"248",248,"2024-04-19 15:21:00","CCD","AMN","POST",14,"I","DW 241",1.3,"Detection","Auto",30.03,0.433973523125018,0.18833301877354
"249",249,"2024-04-19 15:21:00","CCD","AMN","POST",14,"I","DW 241",0.4,"Detection","Auto",9.83,0.433973523125018,0.18833301877354
"250",250,"2024-04-19 15:21:00","CCD","AMN","POST",14,"C","DW 241",0.4,"Detection","Auto",9.83,0.433973523125018,0.18833301877354
"251",251,"2024-04-19 15:21:00","CCD","AMN","POST",14,"C","DW 241",0.6,"Detection","Auto",14.32,0.433973523125018,0.18833301877354
"252",252,"2024-04-19 15:21:00","CCD","AMN","POST",14,"C","DW 241",1.4,"Detection","Auto",33.03,0.433973523125018,0.18833301877354
"253",253,"2024-04-19 15:21:00","CCD","AMN","POST",14,"C","DW 241",2.4,"Detection","Auto",45,0.433973523125018,0.18833301877354
"254",254,"2024-04-19 15:21:00","CCD","AMN","POST",14,"C","DW 241",1.2,"Detection","Auto",27.79,0.433973523125018,0.18833301877354
"255",255,"2024-04-19 15:21:00","CCD","AMN","POST",14,"C","DW 241",1.9,"Detection","Auto",44.25,0.433973523125018,0.18833301877354
"256",256,"2024-04-19 15:21:00","CCD","AMN","POST",14,"C","DW 241",0.9,"Detection","Auto",19.56,0.433973523125018,0.18833301877354
"257",257,"2024-04-22 15:21:00","CCD","AMN","POST",17,"I","DW 241",0.2,"Detection","Auto",5.34,0.83070765372548,0.690075205958091
"258",258,"2024-04-22 15:22:00","CCD","AMN","POST",17,"I","DW 241",0.2,"Detection","Auto",5.34,0.83070765372548,0.690075205958091
"259",259,"2024-04-22 15:22:00","CCD","AMN","POST",17,"I","DW 241",1.3,"Detection","Auto",29.28,0.83070765372548,0.690075205958091
"260",260,"2024-04-22 15:22:00","CCD","AMN","POST",17,"I","DW 241",0.2,"Detection","Auto",4.59,0.83070765372548,0.690075205958091
"261",261,"2024-04-22 15:22:00","CCD","AMN","POST",17,"I","DW 241",2,"Detection","Auto",45,0.83070765372548,0.690075205958091
"262",262,"2024-04-22 15:22:00","CCD","AMN","POST",17,"I","DW 241",0.8,"Detection","Auto",20.31,0.83070765372548,0.690075205958091
"263",263,"2024-04-22 15:22:00","CCD","AMN","POST",17,"I","DW 241",1.9,"Detection","Auto",43.5,0.83070765372548,0.690075205958091
"264",264,"2024-04-22 15:23:00","CCD","AMN","POST",17,"I","DW 241",0.6,"Detection","Auto",14.32,0.83070765372548,0.690075205958091
"265",265,"2024-04-22 15:23:00","CCD","AMN","POST",17,"I","DW 241",2.3,"Detection","Auto",45,0.83070765372548,0.690075205958091
"266",266,"2024-04-22 15:23:00","CCD","AMN","POST",17,"I","DW 241",1,"Detection","Auto",23.3,0.83070765372548,0.690075205958091
"267",267,"2024-04-22 15:24:00","CCD","AMN","POST",17,"I","DW 241",0.3,"Detection","Auto",8.33,0.83070765372548,0.690075205958091
"268",268,"2024-04-22 15:24:00","CCD","AMN","POST",17,"I","DW 241",0.4,"Detection","Auto",9.83,0.83070765372548,0.690075205958091
"269",269,"2024-04-22 15:29:00","CCD","AMN","POST",17,"C","DW 241",1.5,"Detection","Auto",34.52,0.83070765372548,0.690075205958091
"270",270,"2024-04-22 15:29:00","CCD","AMN","POST",17,"C","DW 241",1,"Detection","Auto",24.05,0.83070765372548,0.690075205958091
"271",271,"2024-04-22 15:30:00","CCD","AMN","POST",17,"C","DW 241",1.8,"Detection","Auto",39.76,0.83070765372548,0.690075205958091
"272",272,"2024-04-22 15:31:00","CCD","AMN","POST",17,"C","DW 241",6.1,"Detection","Auto",45,0.83070765372548,0.690075205958091
"273",273,"2024-04-22 15:31:00","CCD","AMN","POST",17,"C","DW 241",1.1,"Detection","Auto",25.54,0.83070765372548,0.690075205958091
"274",274,"2024-04-22 15:33:00","CCD","AMN","POST",17,"C","DW 241",0.7,"Detection","Auto",15.81,0.83070765372548,0.690075205958091
"275",275,"2024-04-22 15:33:00","CCD","AMN","POST",17,"C","DW 241",0.4,"Detection","Auto",9.83,0.83070765372548,0.690075205958091
"276",276,"2024-04-22 15:33:00","CCD","AMN","POST",17,"C","DW 241",1.9,"Detection","Auto",44.25,0.83070765372548,0.690075205958091
"277",277,"2024-04-26 15:33:00","CCD","AMN","POST",21,"C","DW 241",2.5,"Detection","Auto",45,1.3596864945261,1.84874736339666
"278",278,"2024-04-26 15:34:00","CCD","AMN","POST",21,"C","DW 241",1.1,"Detection","Auto",27.04,1.3596864945261,1.84874736339666
"279",279,"2024-04-26 15:35:00","CCD","AMN","POST",21,"C","DW 241",1.9,"Detection","Auto",43.5,1.3596864945261,1.84874736339666
"280",280,"2024-04-26 15:35:00","CCD","AMN","POST",21,"C","DW 241",1.3,"Detection","Auto",30.03,1.3596864945261,1.84874736339666
"281",281,"2024-04-26 15:35:00","CCD","AMN","POST",21,"C","DW 241",2,"Detection","Auto",45,1.3596864945261,1.84874736339666
"282",282,"2024-04-26 15:37:00","CCD","AMN","POST",21,"I","DW 241",0.9,"Detection","Auto",20.31,1.3596864945261,1.84874736339666
"283",283,"2024-04-26 15:37:00","CCD","AMN","POST",21,"I","DW 241",1.5,"Detection","Auto",33.78,1.3596864945261,1.84874736339666
"284",284,"2024-04-26 15:38:00","CCD","AMN","POST",21,"I","DW 241",1.6,"Detection","Auto",36.77,1.3596864945261,1.84874736339666
"285",285,"2024-04-26 15:38:00","CCD","AMN","POST",21,"I","DW 241",2.9,"Detection","Auto",45,1.3596864945261,1.84874736339666
"286",286,"2024-04-26 15:38:00","CCD","AMN","POST",21,"I","DW 241",1.4,"Detection","Auto",32.28,1.3596864945261,1.84874736339666
"287",287,"2024-04-26 15:39:00","CCD","AMN","POST",21,"I","DW 241",1.9,"Detection","Auto",42.76,1.3596864945261,1.84874736339666
"288",288,"2024-04-30 15:39:00","CCD","AMN","POST",25,"I","DW 241",1.3,"Detection","Auto",29.28,1.88866533532671,3.56705674886476
"289",289,"2024-04-30 15:39:00","CCD","AMN","POST",25,"I","DW 241",0.8,"Detection","Auto",18.06,1.88866533532671,3.56705674886476
"290",290,"2024-04-30 15:39:00","CCD","AMN","POST",25,"I","DW 241",1.6,"Detection","Auto",37.52,1.88866533532671,3.56705674886476
"291",291,"2024-04-30 15:39:00","CCD","AMN","POST",25,"I","DW 241",0.6,"Detection","Auto",13.57,1.88866533532671,3.56705674886476
"292",292,"2024-04-30 15:39:00","CCD","AMN","POST",25,"I","DW 241",0.8,"Detection","Auto",18.81,1.88866533532671,3.56705674886476
"293",293,"2024-04-30 15:41:00","CCD","AMN","POST",25,"I","DW 241",0.6,"Detection","Auto",14.32,1.88866533532671,3.56705674886476
"294",294,"2024-04-30 15:41:00","CCD","AMN","POST",25,"C","DW 241",1.9,"Detection","Auto",43.5,1.88866533532671,3.56705674886476
"295",295,"2024-04-30 15:41:00","CCD","AMN","POST",25,"C","DW 241",2,"Detection","Auto",45,1.88866533532671,3.56705674886476
"296",296,"2024-04-30 15:41:00","CCD","AMN","POST",25,"C","DW 241",2.6,"Detection","Auto",45,1.88866533532671,3.56705674886476
"297",297,"2024-04-30 15:41:00","CCD","AMN","POST",25,"C","DW 241",3.7,"Detection","Auto",45,1.88866533532671,3.56705674886476
"298",298,"2024-04-30 15:41:00","CCD","AMN","POST",25,"C","DW 241",2.1,"Detection","Auto",45,1.88866533532671,3.56705674886476
"299",299,"2024-04-30 15:41:00","CCD","AMN","POST",25,"C","DW 241",4.5,"Detection","Auto",45,1.88866533532671,3.56705674886476
"300",300,"2024-04-26 16:26:00","CCD","AMN","PRE",0,"C","DW 24X",8,"Cutoff","Auto",45,-1.41745241967714,2.00917136204857
"301",301,"2024-04-26 16:29:00","CCD","AMN","PRE",0,"C","DW 24X",5.8,"Detection","Auto",45,-1.41745241967714,2.00917136204857
"302",302,"2024-04-26 16:30:00","CCD","AMN","PRE",0,"C","DW 24X",2.8,"Detection","Auto",41.51,-1.41745241967714,2.00917136204857
"303",303,"2024-04-26 16:32:00","CCD","AMN","PRE",0,"C","DW 24X",2.8,"Detection","Auto",42.51,-1.41745241967714,2.00917136204857
"304",304,"2024-04-26 16:32:00","CCD","AMN","PRE",0,"C","DW 24X",2.9,"Detection","Auto",44,-1.41745241967714,2.00917136204857
"305",305,"2024-04-26 16:32:00","CCD","AMN","PRE",0,"C","DW 24X",3,"Detection","Auto",45,-1.41745241967714,2.00917136204857
"306",306,"2024-04-26 16:33:00","CCD","AMN","PRE",0,"C","DW 24X",3.2,"Detection","Auto",45,-1.41745241967714,2.00917136204857
"307",307,"2024-04-26 16:33:00","CCD","AMN","PRE",0,"C","DW 24X",2.9,"Detection","Auto",43,-1.41745241967714,2.00917136204857
"308",308,"2024-04-26 16:34:00","CCD","AMN","PRE",0,"I","DW 24X",8,"Cutoff","Auto",45,-1.41745241967714,2.00917136204857
"309",309,"2024-04-26 16:35:00","CCD","AMN","PRE",0,"I","DW 24X",8,"Cutoff","Auto",45,-1.41745241967714,2.00917136204857
"310",310,"2024-04-26 16:35:00","CCD","AMN","PRE",0,"I","DW 24X",7.8,"Detection","Auto",45,-1.41745241967714,2.00917136204857
"311",311,"2024-04-26 16:35:00","CCD","AMN","PRE",0,"I","DW 24X",4.7,"Detection","Auto",45,-1.41745241967714,2.00917136204857
"312",312,"2024-04-26 16:36:00","CCD","AMN","PRE",0,"I","DW 24X",8,"Cutoff","Auto",45,-1.41745241967714,2.00917136204857
"313",313,"2024-04-26 16:36:00","CCD","AMN","PRE",0,"I","DW 24X",8,"Cutoff","Auto",45,-1.41745241967714,2.00917136204857
"314",314,"2024-04-26 16:37:00","CCD","AMN","PRE",0,"I","DW 24X",8,"Cutoff","Auto",45,-1.41745241967714,2.00917136204857
"315",315,"2024-04-30 15:45:00","CCD","AMN","POST",4,"I","DW 24X",3.3,"Detection","Auto",45,-0.888473578876522,0.789385300361655
"316",316,"2024-04-30 15:45:00","CCD","AMN","POST",4,"I","DW 24X",2.7,"Detection","Auto",40.01,-0.888473578876522,0.789385300361655
"317",317,"2024-04-30 15:45:00","CCD","AMN","POST",4,"I","DW 24X",2.1,"Detection","Auto",31.03,-0.888473578876522,0.789385300361655
"318",318,"2024-04-30 15:45:00","CCD","AMN","POST",4,"I","DW 24X",2.2,"Detection","Auto",32.53,-0.888473578876522,0.789385300361655
"319",319,"2024-04-30 15:45:00","CCD","AMN","POST",4,"I","DW 24X",1.8,"Detection","Auto",27.54,-0.888473578876522,0.789385300361655
"320",320,"2024-04-30 15:46:00","CCD","AMN","POST",4,"C","DW 24X",8,"Cutoff","Auto",45,-0.888473578876522,0.789385300361655
"321",321,"2024-04-30 15:46:00","CCD","AMN","POST",4,"C","DW 24X",8,"Cutoff","Auto",45,-0.888473578876522,0.789385300361655
"322",322,"2024-04-30 15:47:00","CCD","AMN","POST",4,"C","DW 24X",8,"Cutoff","Auto",45,-0.888473578876522,0.789385300361655
"323",323,"2024-04-30 15:47:00","CCD","AMN","POST",4,"C","DW 24X",8,"Cutoff","Auto",45,-0.888473578876522,0.789385300361655
"324",324,"2024-04-30 15:47:00","CCD","AMN","POST",4,"C","DW 24X",8,"Cutoff","Auto",45,-0.888473578876522,0.789385300361655
"325",325,"2024-04-30 15:48:00","CCD","AMN","POST",4,"I","DW 24X",2,"Detection","Auto",29.53,-0.888473578876522,0.789385300361655
"326",326,"2024-04-30 15:48:00","CCD","AMN","POST",4,"I","DW 24X",2.9,"Detection","Auto",42.51,-0.888473578876522,0.789385300361655
"327",327,"2024-04-30 15:48:00","CCD","AMN","POST",4,"I","DW 24X",2.4,"Detection","Auto",37.02,-0.888473578876522,0.789385300361655
"328",328,"2024-04-30 15:48:00","CCD","AMN","POST",4,"I","DW 24X",7.2,"Manual Stop","Auto",45,-0.888473578876522,0.789385300361655
"329",329,"2024-04-30 15:48:00","CCD","AMN","POST",4,"I","DW 24X",1.5,"Detection","Auto",23.55,-0.888473578876522,0.789385300361655
"330",330,"2024-05-03 15:21:00","CCD","AMN","POST",28,"C","DW 241",2.5,"Detection","Auto",36.52,2.28539946592717,5.22305071886021
"331",331,"2024-05-03 15:22:00","CCD","AMN","POST",28,"C","DW 241",6.6,"Detection","Auto",45,2.28539946592717,5.22305071886021
"332",332,"2024-05-03 15:25:00","CCD","AMN","POST",28,"C","DW 241",5.1,"Detection","Auto",45,2.28539946592717,5.22305071886021
"333",333,"2024-05-03 15:26:00","CCD","AMN","POST",28,"C","DW 241",2.7,"Detection","Auto",41.01,2.28539946592717,5.22305071886021
"334",334,"2024-05-03 15:28:00","CCD","AMN","POST",28,"C","DW 241",5.5,"Detection","Auto",45,2.28539946592717,5.22305071886021
"335",335,"2024-05-03 15:29:00","CCD","AMN","POST",28,"I","DW 241",2.3,"Detection","Auto",34.02,2.28539946592717,5.22305071886021
"336",336,"2024-05-03 15:30:00","CCD","AMN","POST",28,"I","DW 241",0.2,"Detection","Auto",3.09,2.28539946592717,5.22305071886021
"337",337,"2024-05-03 15:30:00","CCD","AMN","POST",28,"I","DW 241",0.1,"Detection","Auto",2.59,2.28539946592717,5.22305071886021
"338",338,"2024-05-03 15:31:00","CCD","AMN","POST",28,"I","DW 241",2.1,"Detection","Auto",31.53,2.28539946592717,5.22305071886021
"339",339,"2024-05-03 15:32:00","CCD","AMN","POST",28,"I","DW 241",2.7,"Detection","Auto",40.51,2.28539946592717,5.22305071886021
"340",340,"2024-05-03 15:34:00","CCD","AMN","POST",28,"I","DW 241",1,"Detection","Auto",14.57,2.28539946592717,5.22305071886021
"341",341,"2024-05-03 15:34:00","CCD","AMN","POST",28,"I","DW 241",0.9,"Detection","Auto",14.07,2.28539946592717,5.22305071886021
"342",342,"2024-05-03 15:35:00","CCD","AMN","POST",28,"I","DW 241",2.4,"Detection","Auto",36.52,2.28539946592717,5.22305071886021
"343",343,"2024-05-03 15:38:00","CCD","AMN","POST",28,"I","DW 241",0.6,"Detection","Auto",10.58,2.28539946592717,5.22305071886021
"344",344,"2024-05-06 18:04:00","CCD","AMN","POST",10,"C","DW 24X",7.7,"Detection","Auto",45,-0.0950053176755982,0.00902601038664134
"345",345,"2024-05-06 18:04:00","CCD","AMN","POST",10,"C","DW 24X",2.5,"Detection","Auto",38.02,-0.0950053176755982,0.00902601038664134
"346",346,"2024-05-06 18:05:00","CCD","AMN","POST",10,"C","DW 24X",2.2,"Detection","Auto",33.03,-0.0950053176755982,0.00902601038664134
"347",347,"2024-05-06 18:06:00","CCD","AMN","POST",10,"C","DW 24X",8,"Cutoff","Auto",45,-0.0950053176755982,0.00902601038664134
"348",348,"2024-05-06 18:06:00","CCD","AMN","POST",10,"C","DW 24X",3.2,"Detection","Auto",45,-0.0950053176755982,0.00902601038664134
"349",349,"2024-05-06 18:07:00","CCD","AMN","POST",10,"C","DW 24X",2.9,"Detection","Auto",44,-0.0950053176755982,0.00902601038664134
