Session;Date;Treatment;Protocol;Stage;Trial;ID;Latency;Reason;Mode;Scoring;Force;TargetForce;RampDuration;CutoffTime;LegacyMode;TouchPause;TouchForce;TimeThreshold
3657;07/15/2025 15:42:12;CCD;AMN;POST;C;DW368;0.1;Detection;Ramp;Auto;2.29;60.00;6;5;OFF;1.2;0.3;0.0
3658;07/15/2025 15:42:32;CCD;AMN;POST;C;DW368;2.7;Detection;Ramp;Auto;27.17;60.00;6;5;OFF;1.2;0.3;0.0
3659;07/15/2025 15:42:40;CCD;AMN;POST;C;DW368;3.0;Detection;Ramp;Auto;29.49;60.00;6;5;OFF;1.2;0.3;0.0
3660;07/15/2025 15:42:47;CCD;AMN;POST;C;DW368;0.0;Manual Stop;Ramp;Auto;0.30;60.00;6;5;OFF;1.2;0.3;0.0
3661;07/15/2025 15:42:54;CCD;AMN;POST;C;DW368;2.7;Detection;Ramp;Auto;26.83;60.00;6;5;OFF;1.2;0.3;0.0
3662;07/15/2025 15:43:04;CCD;AMN;POST;C;DW368;2.9;Detection;Ramp;Auto;28.49;60.00;6;5;OFF;1.2;0.3;0.0
3663;07/15/2025 15:43:23;CCD;AMN;POST;C;DW368;5.2;Detection;Ramp;Auto;52.04;60.00;6;5;OFF;1.2;0.3;0.0
3664;07/15/2025 15:43:32;CCD;AMN;POST;C;DW368;3.3;Detection;Ramp;Auto;33.13;60.00;6;5;OFF;1.2;0.3;0.0
3665;07/15/2025 15:43:39;CCD;AMN;POST;C;DW368;1.8;Detection;Ramp;Auto;18.87;60.00;6;5;OFF;1.2;0.3;0.0
3666;07/16/2025 13:37:40;CCD;AMN;POST;C;DW368;4.6;Detection;Ramp;Auto;45.74;60.00;6;5;OFF;1.2;0.3;0.0
3667;07/16/2025 13:38:13;CCD;AMN;POST;C;DW368;6.1;Detection;Ramp;Auto;59.67;60.00;6;5;OFF;1.2;0.3;0.0
3668;07/16/2025 13:38:26;CCD;AMN;POST;C;DW368;3.4;Detection;Ramp;Auto;34.79;60.00;6;5;OFF;1.2;0.3;0.0
3669;07/16/2025 13:38:48;CCD;AMN;POST;C;DW368;4.0;Detection;Ramp;Auto;40.10;60.00;6;5;OFF;1.2;0.3;0.0
3670;07/16/2025 13:39:01;CCD;AMN;POST;C;DW368;6.7;Detection;Ramp;Auto;60.00;60.00;6;5;OFF;1.2;0.3;0.0
3671;07/16/2025 13:39:15;CCD;AMN;POST;C;DW368;4.8;Detection;Ramp;Auto;47.06;60.00;6;5;OFF;1.2;0.3;0.0
3672;07/16/2025 13:39:30;CCD;AMN;POST;C;DW368;3.5;Detection;Ramp;Auto;35.46;60.00;6;5;OFF;1.2;0.3;0.0
3673;07/16/2025 13:39:52;CCD;AMN;POST;C;DW368;4.5;Detection;Ramp;Auto;44.41;60.00;6;5;OFF;1.2;0.3;0.0
3674;07/16/2025 13:40:05;CCD;AMN;POST;C;DW368;5.7;Detection;Ramp;Auto;57.01;60.00;6;5;OFF;1.2;0.3;0.0
3675;07/16/2025 13:40:17;CCD;AMN;POST;C;DW368;5.5;Detection;Ramp;Auto;54.69;60.00;6;5;OFF;1.2;0.3;0.0
3676;07/16/2025 13:40:29;CCD;AMN;POST;C;DW368;1.9;Detection;Ramp;Auto;19.87;60.00;6;5;OFF;1.2;0.3;0.0
3677;07/16/2025 13:40:46;CCD;AMN;POST;C;DW368;5.7;Detection;Ramp;Auto;57.35;60.00;6;5;OFF;1.2;0.3;0.0
3678;07/16/2025 13:40:59;CCD;AMN;POST;C;DW368;5.3;Detection;Ramp;Auto;52.70;60.00;6;5;OFF;1.2;0.3;0.0
3679;07/16/2025 13:41:13;CCD;AMN;POST;C;DW368;5.2;Detection;Ramp;Auto;52.04;60.00;6;5;OFF;1.2;0.3;0.0
3680;07/16/2025 13:41:28;CCD;AMN;POST;C;DW368;2.6;Detection;Ramp;Auto;27.17;60.00;6;5;OFF;1.2;0.3;0.0
3681;07/16/2025 13:41:40;CCD;AMN;POST;C;DW368;1.5;Detection;Ramp;Auto;16.22;60.00;6;5;OFF;1.2;0.3;0.0
3682;07/16/2025 13:42:05;CCD;AMN;POST;C;DW368;2.8;Detection;Ramp;Auto;27.83;60.00;6;5;OFF;1.2;0.3;0.0
3683;07/16/2025 13:42:25;CCD;AMN;POST;C;DW368;3.0;Detection;Ramp;Auto;29.82;60.00;6;5;OFF;1.2;0.3;0.0
3684;07/16/2025 13:42:36;CCD;AMN;POST;C;DW368;1.9;Detection;Ramp;Auto;19.20;60.00;6;5;OFF;1.2;0.3;0.0
3685;07/16/2025 13:43:10;CCD;AMN;POST;C;DW368;2.0;Detection;Ramp;Auto;21.19;60.00;6;5;OFF;1.2;0.3;0.0
3686;07/16/2025 13:43:26;CCD;AMN;POST;C;DW368;2.1;Detection;Ramp;Auto;20.86;60.00;6;5;OFF;1.2;0.3;0.0
3687;07/16/2025 13:43:32;CCD;AMN;POST;C;DW368;1.0;Detection;Ramp;Auto;10.91;60.00;6;5;OFF;1.2;0.3;0.0
3688;07/16/2025 13:44:27;CCD;AMN;POST;C;DW368;5.6;Detection;Ramp;Auto;55.69;60.00;6;5;OFF;1.2;0.3;0.0
3689;07/16/2025 13:44:47;CCD;AMN;POST;C;DW368;6.1;Detection;Ramp;Auto;60.00;60.00;6;5;OFF;1.2;0.3;0.0
3690;07/16/2025 13:45:00;CCD;AMN;POST;C;DW368;3.8;Detection;Ramp;Auto;37.78;60.00;6;5;OFF;1.2;0.3;0.0
3691;07/16/2025 13:45:23;CCD;AMN;POST;C;DW368;1.8;Detection;Ramp;Auto;18.21;60.00;6;5;OFF;1.2;0.3;0.0
3692;07/16/2025 13:45:32;CCD;AMN;POST;C;DW368;0.3;Detection;Ramp;Auto;3.62;60.00;6;5;OFF;1.2;0.3;0.0
3693;07/16/2025 13:46:00;CCD;AMN;POST;C;DW368;4.3;Detection;Ramp;Auto;42.09;60.00;6;5;OFF;1.2;0.3;0.0
3694;07/16/2025 13:46:16;CCD;AMN;POST;C;DW368;2.2;Detection;Ramp;Auto;22.19;60.00;6;5;OFF;1.2;0.3;0.0
3695;07/16/2025 13:46:42;CCD;AMN;POST;C;DW368;5.4;Detection;Ramp;Auto;54.36;60.00;6;5;OFF;1.2;0.3;0.0
3696;07/16/2025 13:46:50;CCD;AMN;POST;C;DW368;2.2;Detection;Ramp;Auto;22.19;60.00;6;5;OFF;1.2;0.3;0.0
3697;07/16/2025 13:47:00;CCD;AMN;POST;C;DW368;0.9;Detection;Ramp;Auto;9.59;60.00;6;5;OFF;1.2;0.3;0.0
3698;07/16/2025 13:47:39;CCD;AMN;POST;C;DW368;2.7;Detection;Ramp;Auto;27.50;60.00;6;5;OFF;1.2;0.3;0.0
3699;07/16/2025 13:47:48;CCD;AMN;POST;C;DW368;2.0;Detection;Ramp;Auto;19.87;60.00;6;5;OFF;1.2;0.3;0.0
3700;07/16/2025 13:48:04;CCD;AMN;POST;C;DW368;3.4;Detection;Ramp;Auto;33.13;60.00;6;5;OFF;1.2;0.3;0.0
3701;07/16/2025 13:48:34;CCD;AMN;POST;C;DW368;4.6;Detection;Ramp;Auto;45.74;60.00;6;5;OFF;1.2;0.3;0.0
3702;07/16/2025 13:49:00;CCD;AMN;POST;C;DW368;3.5;Detection;Ramp;Auto;34.46;60.00;6;5;OFF;1.2;0.3;0.0
3703;07/16/2025 13:51:29;CCD;AMN;POST;C;DW368;2.7;Detection;Ramp;Auto;27.17;60.00;6;5;OFF;1.2;0.3;0.0
3704;07/16/2025 13:52:03;CCD;AMN;POST;C;DW369;2.1;Detection;Ramp;Auto;21.53;60.00;6;5;OFF;1.2;0.3;0.0
3705;07/16/2025 13:52:15;CCD;AMN;POST;C;DW369;5.3;Detection;Ramp;Auto;53.03;60.00;6;5;OFF;1.2;0.3;0.0
3706;07/16/2025 13:52:23;CCD;AMN;POST;C;DW369;0.7;Detection;Ramp;Auto;7.26;60.00;6;5;OFF;1.2;0.3;0.0
3707;07/16/2025 13:52:41;CCD;AMN;POST;C;DW369;4.9;Detection;Ramp;Auto;49.39;60.00;6;5;OFF;1.2;0.3;0.0
3708;07/16/2025 13:52:50;CCD;AMN;POST;C;DW369;1.6;Detection;Ramp;Auto;16.22;60.00;6;5;OFF;1.2;0.3;0.0
3709;07/16/2025 13:53:06;CCD;AMN;POST;C;DW369;2.0;Detection;Ramp;Auto;20.53;60.00;6;5;OFF;1.2;0.3;0.0
3710;07/16/2025 13:53:20;CCD;AMN;POST;C;DW369;2.9;Detection;Ramp;Auto;29.16;60.00;6;5;OFF;1.2;0.3;0.0
3711;07/16/2025 13:53:28;CCD;AMN;POST;C;DW369;1.9;Detection;Ramp;Auto;19.54;60.00;6;5;OFF;1.2;0.3;0.0
3712;07/16/2025 13:54:07;CCD;AMN;POST;C;DW369;4.0;Detection;Ramp;Auto;40.43;60.00;6;5;OFF;1.2;0.3;0.0
3713;07/16/2025 13:54:46;CCD;AMN;POST;C;DW369;3.0;Detection;Ramp;Auto;30.48;60.00;6;5;OFF;1.2;0.3;0.0
3714;07/16/2025 13:55:40;CCD;AMN;POST;C;DW369;2.5;Detection;Ramp;Auto;25.17;60.00;6;5;OFF;1.2;0.3;0.0
3715;07/16/2025 13:56:10;CCD;AMN;POST;C;DW369;1.2;Detection;Ramp;Auto;12.24;60.00;6;5;OFF;1.2;0.3;0.0
3716;07/16/2025 13:56:28;CCD;AMN;POST;C;DW369;1.7;Detection;Ramp;Auto;17.22;60.00;6;5;OFF;1.2;0.3;0.0
3717;07/16/2025 13:57:23;CCD;AMN;POST;C;DW369;1.5;Detection;Ramp;Auto;16.22;60.00;6;5;OFF;1.2;0.3;0.0
3718;07/16/2025 13:57:39;CCD;AMN;POST;C;DW369;2.5;Detection;Ramp;Auto;25.84;60.00;6;5;OFF;1.2;0.3;0.0
3719;07/16/2025 13:57:53;CCD;AMN;POST;C;DW369;3.1;Detection;Ramp;Auto;31.81;60.00;6;5;OFF;1.2;0.3;0.0
3720;07/16/2025 13:58:30;CCD;AMN;POST;C;DW369;1.5;Detection;Ramp;Auto;14.89;60.00;6;5;OFF;1.2;0.3;0.0
3721;07/16/2025 13:59:03;CCD;AMN;POST;C;DW369;5.4;Detection;Ramp;Auto;53.37;60.00;6;5;OFF;1.2;0.3;0.0
3722;07/16/2025 13:59:13;CCD;AMN;POST;C;DW369;0.1;Detection;Ramp;Auto;1.63;60.00;6;5;OFF;1.2;0.3;0.0
3723;07/16/2025 13:59:22;CCD;AMN;POST;C;DW369;1.5;Detection;Ramp;Auto;15.23;60.00;6;5;OFF;1.2;0.3;0.0
3724;07/16/2025 13:59:30;CCD;AMN;POST;C;DW369;3.9;Detection;Ramp;Auto;39.44;60.00;6;5;OFF;1.2;0.3;0.0
3725;07/16/2025 13:59:52;CCD;AMN;POST;C;DW369;3.6;Detection;Ramp;Auto;35.46;60.00;6;5;OFF;1.2;0.3;0.0
3726;07/16/2025 14:00:13;CCD;AMN;POST;C;DW369;4.5;Detection;Ramp;Auto;45.41;60.00;6;5;OFF;1.2;0.3;0.0
3727;07/16/2025 14:00:35;CCD;AMN;POST;C;DW369;3.8;Detection;Ramp;Auto;37.45;60.00;6;5;OFF;1.2;0.3;0.0
3728;07/16/2025 14:00:55;CCD;AMN;POST;C;DW369;5.4;Detection;Ramp;Auto;53.70;60.00;6;5;OFF;1.2;0.3;0.0
3729;07/16/2025 14:01:29;CCD;AMN;POST;C;DW369;3.8;Detection;Ramp;Auto;38.77;60.00;6;5;OFF;1.2;0.3;0.0
3730;07/16/2025 14:01:53;CCD;AMN;POST;C;DW369;0.2;Detection;Ramp;Auto;2.29;60.00;6;5;OFF;1.2;0.3;0.0
3731;07/16/2025 14:02:11;CCD;AMN;POST;C;DW369;4.0;Detection;Ramp;Auto;40.10;60.00;6;5;OFF;1.2;0.3;0.0
3732;07/16/2025 14:02:37;CCD;AMN;POST;C;DW369;5.1;Detection;Ramp;Auto;51.04;60.00;6;5;OFF;1.2;0.3;0.0
3733;07/16/2025 14:02:46;CCD;AMN;POST;C;DW369;0.0;Detection;Ramp;Auto;0.30;60.00;6;5;OFF;1.2;0.3;0.0
3734;07/16/2025 14:03:24;CCD;AMN;POST;C;DW369;3.9;Detection;Ramp;Auto;39.44;60.00;6;5;OFF;1.2;0.3;0.0
3735;07/16/2025 14:04:37;CCD;AMN;POST;C;DW369;4.5;Detection;Ramp;Auto;44.74;60.00;6;5;OFF;1.2;0.3;0.0
3736;07/16/2025 14:04:48;CCD;AMN;POST;C;DW369;6.0;Detection;Ramp;Auto;59.01;60.00;6;5;OFF;1.2;0.3;0.0
3737;07/16/2025 14:05:00;CCD;AMN;POST;C;DW369;5.0;Detection;Ramp;Auto;49.72;60.00;6;5;OFF;1.2;0.3;0.0
3738;07/16/2025 14:05:12;CCD;AMN;POST;C;DW369;5.3;Detection;Ramp;Auto;52.37;60.00;6;5;OFF;1.2;0.3;0.0
3739;07/16/2025 14:05:22;CCD;AMN;POST;C;DW369;3.5;Detection;Ramp;Auto;34.79;60.00;6;5;OFF;1.2;0.3;0.0
3740;07/16/2025 14:05:33;CCD;AMN;POST;C;DW369;0.0;Detection;Ramp;Auto;0.30;60.00;6;5;OFF;1.2;0.3;0.0
3741;07/16/2025 14:05:43;CCD;AMN;POST;C;DW369;0.3;Detection;Ramp;Auto;3.95;60.00;6;5;OFF;1.2;0.3;0.0
3742;07/16/2025 14:05:51;CCD;AMN;POST;C;DW369;3.1;Detection;Ramp;Auto;31.48;60.00;6;5;OFF;1.2;0.3;0.0
3743;07/16/2025 14:06:01;CCD;AMN;POST;C;DW369;4.9;Detection;Ramp;Auto;48.72;60.00;6;5;OFF;1.2;0.3;0.0
3744;07/16/2025 14:07:48;CCD;AMN;POST;I;DW368;1.2;Detection;Ramp;Auto;12.57;60.00;6;5;OFF;1.2;0.3;0.0
3745;07/16/2025 14:07:55;CCD;AMN;POST;I;DW368;2.3;Detection;Ramp;Auto;23.18;60.00;6;5;OFF;1.2;0.3;0.0
3746;07/16/2025 14:08:18;CCD;AMN;POST;I;DW368;2.7;Detection;Ramp;Auto;27.17;60.00;6;5;OFF;1.2;0.3;0.0
3747;07/16/2025 14:09:00;CCD;AMN;POST;I;DW368;0.8;Detection;Ramp;Auto;8.92;60.00;6;5;OFF;1.2;0.3;0.0
3748;07/16/2025 14:09:10;CCD;AMN;POST;I;DW368;1.0;Detection;Ramp;Auto;9.92;60.00;6;5;OFF;1.2;0.3;0.0
3749;07/16/2025 14:09:19;CCD;AMN;POST;I;DW368;0.8;Detection;Ramp;Auto;9.26;60.00;6;5;OFF;1.2;0.3;0.0
3750;07/16/2025 14:12:38;CCD;AMN;POST;I;DW368;0.2;Detection;Ramp;Auto;3.29;60.00;6;5;OFF;1.2;0.3;0.0
3751;07/16/2025 14:13:11;CCD;AMN;POST;I;DW368;1.9;Detection;Ramp;Auto;19.20;60.00;6;5;OFF;1.2;0.3;0.0
3752;07/16/2025 14:13:40;CCD;AMN;POST;I;DW368;0.6;Detection;Ramp;Auto;6.27;60.00;6;5;OFF;1.2;0.3;0.0
3753;07/16/2025 14:14:09;CCD;AMN;POST;I;DW368;6.0;Detection;Ramp;Auto;59.34;60.00;6;5;OFF;1.2;0.3;0.0
3754;07/16/2025 14:14:18;CCD;AMN;POST;I;DW368;3.2;Detection;Ramp;Auto;32.80;60.00;6;5;OFF;1.2;0.3;0.0
3755;07/16/2025 14:14:36;CCD;AMN;POST;I;DW368;0.6;Detection;Ramp;Auto;6.60;60.00;6;5;OFF;1.2;0.3;0.0
3756;07/16/2025 14:15:21;CCD;AMN;POST;I;DW368;0.9;Detection;Ramp;Auto;9.92;60.00;6;5;OFF;1.2;0.3;0.0
3757;07/16/2025 14:15:33;CCD;AMN;POST;I;DW368;0.9;Detection;Ramp;Auto;9.26;60.00;6;5;OFF;1.2;0.3;0.0
3758;07/16/2025 14:16:28;CCD;AMN;POST;I;DW368;5.6;Detection;Ramp;Auto;56.68;60.00;6;5;OFF;1.2;0.3;0.0
3759;07/16/2025 14:17:20;CCD;AMN;POST;I;DW368;2.1;Detection;Ramp;Auto;22.19;60.00;6;5;OFF;1.2;0.3;0.0
3760;07/16/2025 14:17:29;CCD;AMN;POST;I;DW368;0.3;Detection;Ramp;Auto;3.29;60.00;6;5;OFF;1.2;0.3;0.0
3761;07/16/2025 14:18:03;CCD;AMN;POST;I;DW368;1.7;Detection;Ramp;Auto;17.22;60.00;6;5;OFF;1.2;0.3;0.0
3762;07/16/2025 14:18:11;CCD;AMN;POST;I;DW368;0.7;Detection;Ramp;Auto;7.60;60.00;6;5;OFF;1.2;0.3;0.0
3763;07/16/2025 14:18:28;CCD;AMN;POST;I;DW368;1.0;Detection;Ramp;Auto;10.58;60.00;6;5;OFF;1.2;0.3;0.0
3764;07/16/2025 14:18:59;CCD;AMN;POST;I;DW368;0.9;Detection;Ramp;Auto;9.26;60.00;6;5;OFF;1.2;0.3;0.0
3765;07/16/2025 14:19:30;CCD;AMN;POST;I;DW368;0.5;Detection;Ramp;Auto;5.94;60.00;6;5;OFF;1.2;0.3;0.0
3766;07/16/2025 14:20:03;CCD;AMN;POST;I;DW368;1.7;Detection;Ramp;Auto;17.22;60.00;6;5;OFF;1.2;0.3;0.0
3767;07/16/2025 14:20:30;CCD;AMN;POST;I;DW368;0.7;Detection;Ramp;Auto;8.26;60.00;6;5;OFF;1.2;0.3;0.0
3768;07/16/2025 14:21:08;CCD;AMN;POST;I;DW368;2.2;Detection;Ramp;Auto;22.19;60.00;6;5;OFF;1.2;0.3;0.0
3769;07/16/2025 14:21:23;CCD;AMN;POST;I;DW368;1.5;Detection;Ramp;Auto;15.89;60.00;6;5;OFF;1.2;0.3;0.0
3770;07/16/2025 14:21:43;CCD;AMN;POST;I;DW368;2.0;Detection;Ramp;Auto;19.87;60.00;6;5;OFF;1.2;0.3;0.0
3771;07/16/2025 14:21:59;CCD;AMN;POST;I;DW368;3.5;Detection;Ramp;Auto;34.79;60.00;6;5;OFF;1.2;0.3;0.0
3772;07/16/2025 14:22:13;CCD;AMN;POST;I;DW368;2.6;Detection;Ramp;Auto;26.50;60.00;6;5;OFF;1.2;0.3;0.0
3773;07/16/2025 14:22:45;CCD;AMN;POST;I;DW368;0.1;Detection;Ramp;Auto;1.29;60.00;6;5;OFF;1.2;0.3;0.0
3774;07/16/2025 14:23:17;CCD;AMN;POST;I;DW368;0.0;Detection;Ramp;Auto;0.30;60.00;6;5;OFF;1.2;0.3;0.0
3775;07/16/2025 14:23:44;CCD;AMN;POST;I;DW368;1.6;Detection;Ramp;Auto;16.88;60.00;6;5;OFF;1.2;0.3;0.0
3776;07/16/2025 14:23:51;CCD;AMN;POST;I;DW368;1.9;Detection;Ramp;Auto;19.87;60.00;6;5;OFF;1.2;0.3;0.0
3777;07/16/2025 14:24:01;CCD;AMN;POST;I;DW368;5.7;Detection;Ramp;Auto;57.01;60.00;6;5;OFF;1.2;0.3;0.0
3778;07/16/2025 14:24:08;CCD;AMN;POST;I;DW368;0.3;Detection;Ramp;Auto;4.28;60.00;6;5;OFF;1.2;0.3;0.0
3779;07/16/2025 14:24:37;CCD;AMN;POST;I;DW368;0.9;Detection;Ramp;Auto;9.92;60.00;6;5;OFF;1.2;0.3;0.0
3780;07/16/2025 14:24:52;CCD;AMN;POST;I;DW368;2.8;Detection;Ramp;Auto;28.16;60.00;6;5;OFF;1.2;0.3;0.0
3781;07/16/2025 14:24:58;CCD;AMN;POST;I;DW368;2.4;Detection;Ramp;Auto;24.18;60.00;6;5;OFF;1.2;0.3;0.0
3782;07/16/2025 14:25:06;CCD;AMN;POST;I;DW368;1.7;Detection;Ramp;Auto;17.22;60.00;6;5;OFF;1.2;0.3;0.0
3783;07/16/2025 14:25:31;CCD;AMN;POST;I;DW368;2.0;Detection;Ramp;Auto;20.53;60.00;6;5;OFF;1.2;0.3;0.0
3784;07/16/2025 14:25:54;CCD;AMN;POST;I;DW368;1.0;Detection;Ramp;Auto;10.25;60.00;6;5;OFF;1.2;0.3;0.0
3785;07/16/2025 14:26:03;CCD;AMN;POST;I;DW368;1.0;Detection;Ramp;Auto;11.24;60.00;6;5;OFF;1.2;0.3;0.0
3786;07/16/2025 14:26:15;CCD;AMN;POST;I;DW368;0.9;Detection;Ramp;Auto;10.25;60.00;6;5;OFF;1.2;0.3;0.0
3787;07/16/2025 14:26:28;CCD;AMN;POST;I;DW368;1.2;Detection;Ramp;Auto;12.90;60.00;6;5;OFF;1.2;0.3;0.0
3788;07/16/2025 14:27:12;CCD;AMN;POST;I;DW368;1.2;Detection;Ramp;Auto;12.24;60.00;6;5;OFF;1.2;0.3;0.0
3789;07/16/2025 14:27:40;CCD;AMN;POST;I;DW368;1.4;Detection;Ramp;Auto;14.89;60.00;6;5;OFF;1.2;0.3;0.0
3790;07/16/2025 14:28:44;CCD;AMN;POST;I;DW368;1.2;Detection;Ramp;Auto;12.24;60.00;6;5;OFF;1.2;0.3;0.0
3791;07/16/2025 14:29:18;CCD;AMN;POST;I;DW368;2.4;Detection;Ramp;Auto;23.85;60.00;6;5;OFF;1.2;0.3;0.0
3792;07/16/2025 14:29:26;CCD;AMN;POST;I;DW368;0.7;Detection;Ramp;Auto;7.60;60.00;6;5;OFF;1.2;0.3;0.0
3793;07/16/2025 14:29:36;CCD;AMN;POST;I;DW368;0.8;Detection;Ramp;Auto;8.59;60.00;6;5;OFF;1.2;0.3;0.0
3794;07/16/2025 14:29:41;CCD;AMN;POST;I;DW368;1.1;Detection;Ramp;Auto;11.58;60.00;6;5;OFF;1.2;0.3;0.0
3795;07/16/2025 14:29:48;CCD;AMN;POST;I;DW368;0.2;Detection;Ramp;Auto;2.62;60.00;6;5;OFF;1.2;0.3;0.0
3796;07/16/2025 14:30:01;CCD;AMN;POST;I;DW368;2.1;Detection;Ramp;Auto;21.19;60.00;6;5;OFF;1.2;0.3;0.0
3797;07/16/2025 14:30:06;CCD;AMN;POST;I;DW368;0.7;Detection;Ramp;Auto;7.26;60.00;6;5;OFF;1.2;0.3;0.0
3798;07/16/2025 14:30:38;CCD;AMN;POST;I;DW368;0.7;Detection;Ramp;Auto;6.93;60.00;6;5;OFF;1.2;0.3;0.0
3799;07/16/2025 14:30:51;CCD;AMN;POST;I;DW368;0.9;Detection;Ramp;Auto;9.59;60.00;6;5;OFF;1.2;0.3;0.0
3800;07/16/2025 14:31:13;CCD;AMN;POST;I;DW368;0.5;Detection;Ramp;Auto;5.61;60.00;6;5;OFF;1.2;0.3;0.0
3801;07/16/2025 14:31:25;CCD;AMN;POST;I;DW368;0.9;Detection;Ramp;Auto;9.26;60.00;6;5;OFF;1.2;0.3;0.0
3802;07/16/2025 14:31:34;CCD;AMN;POST;I;DW368;0.7;Detection;Ramp;Auto;7.26;60.00;6;5;OFF;1.2;0.3;0.0
3803;07/16/2025 14:32:29;CCD;AMN;POST;I;DW368;1.9;Detection;Ramp;Auto;19.54;60.00;6;5;OFF;1.2;0.3;0.0
3804;07/16/2025 14:32:34;CCD;AMN;POST;I;DW368;0.8;Detection;Ramp;Auto;9.26;60.00;6;5;OFF;1.2;0.3;0.0
3805;07/16/2025 14:32:56;CCD;AMN;POST;I;DW368;1.1;Detection;Ramp;Auto;11.58;60.00;6;5;OFF;1.2;0.3;0.0
3806;07/16/2025 14:33:07;CCD;AMN;POST;I;DW368;4.4;Detection;Ramp;Auto;44.08;60.00;6;5;OFF;1.2;0.3;0.0
3807;07/16/2025 14:34:37;CCD;AMN;POST;I;DW369;2.2;Undefined;Ramp;Auto;22.19;60.00;6;5;OFF;1.2;0.3;0.0
3808;07/16/2025 14:34:44;CCD;AMN;POST;I;DW369;4.3;Detection;Ramp;Auto;42.09;60.00;6;5;OFF;1.2;0.3;0.0
3809;07/16/2025 14:34:54;CCD;AMN;POST;I;DW369;3.3;Detection;Ramp;Auto;33.47;60.00;6;5;OFF;1.2;0.3;0.0
3810;07/16/2025 14:35:08;CCD;AMN;POST;I;DW369;3.7;Detection;Ramp;Auto;37.12;60.00;6;5;OFF;1.2;0.3;0.0
3811;07/16/2025 14:35:14;CCD;AMN;POST;I;DW369;0.2;Detection;Ramp;Auto;2.62;60.00;6;5;OFF;1.2;0.3;0.0
3812;07/16/2025 14:35:36;CCD;AMN;POST;I;DW369;3.0;Detection;Ramp;Auto;30.48;60.00;6;5;OFF;1.2;0.3;0.0
3813;07/16/2025 14:35:53;CCD;AMN;POST;I;DW369;2.2;Detection;Ramp;Auto;22.85;60.00;6;5;OFF;1.2;0.3;0.0
3814;07/16/2025 14:36:10;CCD;AMN;POST;I;DW369;1.5;Detection;Ramp;Auto;15.89;60.00;6;5;OFF;1.2;0.3;0.0
3815;07/16/2025 14:36:15;CCD;AMN;POST;I;DW369;0.6;Detection;Ramp;Auto;6.93;60.00;6;5;OFF;1.2;0.3;0.0
3816;07/16/2025 14:36:28;CCD;AMN;POST;I;DW369;2.2;Detection;Ramp;Auto;22.52;60.00;6;5;OFF;1.2;0.3;0.0
3817;07/16/2025 14:37:18;CCD;AMN;POST;I;DW369;2.4;Detection;Ramp;Auto;24.18;60.00;6;5;OFF;1.2;0.3;0.0
3818;07/16/2025 14:37:24;CCD;AMN;POST;I;DW369;1.0;Detection;Ramp;Auto;10.25;60.00;6;5;OFF;1.2;0.3;0.0
3819;07/16/2025 14:37:46;CCD;AMN;POST;I;DW369;0.9;Detection;Ramp;Auto;9.92;60.00;6;5;OFF;1.2;0.3;0.0
3820;07/16/2025 14:37:53;CCD;AMN;POST;I;DW369;3.2;Detection;Ramp;Auto;31.81;60.00;6;5;OFF;1.2;0.3;0.0
3821;07/16/2025 14:39:18;CCD;AMN;POST;I;DW369;1.6;Detection;Ramp;Auto;16.55;60.00;6;5;OFF;1.2;0.3;0.0
3822;07/16/2025 14:39:23;CCD;AMN;POST;I;DW369;0.7;Detection;Ramp;Auto;7.60;60.00;6;5;OFF;1.2;0.3;0.0
3823;07/16/2025 14:39:45;CCD;AMN;POST;I;DW369;1.3;Detection;Ramp;Auto;14.23;60.00;6;5;OFF;1.2;0.3;0.0
3824;07/16/2025 14:40:27;CCD;AMN;POST;I;DW369;2.6;Detection;Ramp;Auto;25.84;60.00;6;5;OFF;1.2;0.3;0.0
3825;07/16/2025 14:40:58;CCD;AMN;POST;I;DW369;2.1;Detection;Ramp;Auto;21.19;60.00;6;5;OFF;1.2;0.3;0.0
3826;07/16/2025 14:41:13;CCD;AMN;POST;I;DW369;2.1;Detection;Ramp;Auto;21.53;60.00;6;5;OFF;1.2;0.3;0.0
3827;07/16/2025 14:41:24;CCD;AMN;POST;I;DW369;2.3;Detection;Ramp;Auto;23.18;60.00;6;5;OFF;1.2;0.3;0.0
3828;07/16/2025 14:41:46;CCD;AMN;POST;I;DW369;0.9;Detection;Ramp;Auto;9.59;60.00;6;5;OFF;1.2;0.3;0.0
3829;07/16/2025 14:42:03;CCD;AMN;POST;I;DW369;4.0;Detection;Ramp;Auto;40.10;60.00;6;5;OFF;1.2;0.3;0.0
3830;07/16/2025 14:42:14;CCD;AMN;POST;I;DW369;2.0;Detection;Ramp;Auto;20.20;60.00;6;5;OFF;1.2;0.3;0.0
3831;07/16/2025 14:42:22;CCD;AMN;POST;I;DW369;1.7;Detection;Ramp;Auto;17.88;60.00;6;5;OFF;1.2;0.3;0.0
3832;07/16/2025 14:42:42;CCD;AMN;POST;I;DW369;5.3;Detection;Ramp;Auto;53.03;60.00;6;5;OFF;1.2;0.3;0.0
3833;07/16/2025 14:42:53;CCD;AMN;POST;I;DW369;4.2;Detection;Ramp;Auto;41.43;60.00;6;5;OFF;1.2;0.3;0.0
3834;07/16/2025 14:43:04;CCD;AMN;POST;I;DW369;0.9;Detection;Ramp;Auto;8.92;60.00;6;5;OFF;1.2;0.3;0.0
