Session,Date,Treatment,Protocol,Stage,dayspost,Trial,ID,Latency,Reason,Mode,Scoring,Force,TargetForce,RampDuration,CutoffTime,LegacyMode,TouchPause,TouchForce,TimeThreshold
330,2024-06-24 19:53:00,CCD,AMN,POST,5,I,DW 282,2.3,Detection,Ramp,Auto,23.39,60,6,5,OFF,1.2,0.1,0
332,2024-06-24 19:54:00,CCD,AMN,POST,5,C,DW 282,2.6,Detection,Ramp,Auto,25.72,60,6,5,OFF,1.2,0.1,0
333,2024-06-24 19:55:00,CCD,AMN,POST,5,C,DW 282,0.7,Detection,Ramp,Auto,7.09,60,6,5,OFF,1.2,0.1,0
334,2024-06-24 19:57:00,CCD,AMN,POST,5,C,DW 282,2.0,Detection,Ramp,Auto,20.07,60,6,5,OFF,1.2,0.1,0
335,2024-06-24 19:57:00,CCD,AMN,POST,5,I,DW 282,2.4,Detection,Ramp,Auto,23.73,60,6,5,OFF,1.2,0.1,0
336,2024-06-24 19:57:00,CCD,AMN,POST,5,I,DW 282,1.0,Detection,Ramp,Auto,10.75,60,6,5,OFF,1.2,0.1,0
337,2024-06-24 19:57:00,CCD,AMN,POST,5,I,DW 282,0.2,Detection,Ramp,Auto,2.76,60,6,5,OFF,1.2,0.1,0
339,2024-06-24 20:01:00,CCD,AMN,POST,5,I,DW 282,2.0,Detection,Ramp,Auto,20.07,60,6,5,OFF,1.2,0.1,0
340,2024-06-24 20:01:00,CCD,AMN,POST,5,C,DW 282,2.3,Detection,Ramp,Auto,23.06,60,6,5,OFF,1.2,0.1,0
341,2024-06-24 20:02:00,CCD,AMN,POST,5,C,DW 282,2.7,Detection,Ramp,Auto,27.06,60,6,5,OFF,1.2,0.1,0
343,2024-06-24 20:02:00,CCD,AMN,POST,5,C,DW 282,2.3,Detection,Ramp,Auto,23.39,60,6,5,OFF,1.2,0.1,0
344,2024-06-24 20:03:00,CCD,AMN,POST,5,I,DW 282,1.4,Detection,Ramp,Auto,14.41,60,6,5,OFF,1.2,0.1,0
345,2024-06-24 20:04:00,CCD,AMN,POST,5,C,DW 282,4.5,Detection,Ramp,Auto,44.03,60,6,5,OFF,1.2,0.1,0
346,2024-06-24 20:05:00,CCD,AMN,POST,5,C,DW 282,3.7,Detection,Ramp,Auto,37.7,60,6,5,OFF,1.2,0.1,0
347,2024-06-24 20:05:00,CCD,AMN,POST,5,I,DW 282,1.4,Detection,Ramp,Auto,14.08,60,6,5,OFF,1.2,0.1,0
348,2024-06-27 20:43:00,CCD,AMN,POST,20,C,DW 283,3.5,Detection,Ramp,Auto,33.38,60,6,5,OFF,1.2,0.1,0
351,2024-06-27 20:43:00,CCD,AMN,POST,20,C,DW 283,4.7,Detection,Ramp,Auto,47.02,60,6,5,OFF,1.2,0.1,0
352,2024-06-27 20:45:00,CCD,AMN,POST,20,C,DW 283,5.2,Detection,Ramp,Auto,51.01,60,6,5,OFF,1.2,0.1,0
353,2024-06-27 20:45:00,CCD,AMN,POST,20,C,DW 283,0.9,Detection,Ramp,Auto,9.75,60,6,5,OFF,1.2,0.1,0
354,2024-06-27 20:45:00,CCD,AMN,POST,20,C,DW 283,0.6,Detection,Ramp,Auto,6.76,60,6,5,OFF,1.2,0.1,0
355,2024-06-27 20:46:00,CCD,AMN,POST,20,C,DW 283,2.1,Detection,Ramp,Auto,21.4,60,6,5,OFF,1.2,0.1,0
356,2024-06-27 20:46:00,CCD,AMN,POST,20,C,DW 283,3.2,Detection,Ramp,Auto,32.71,60,6,5,OFF,1.2,0.1,0
358,2024-06-27 20:47:00,CCD,AMN,POST,20,C,DW 283,2.0,Detection,Ramp,Auto,20.07,60,6,5,OFF,1.2,0.1,0
359,2024-06-27 20:47:00,CCD,AMN,POST,20,C,DW 283,3.0,Detection,Ramp,Auto,29.72,60,6,5,OFF,1.2,0.1,0
360,2024-06-27 20:48:00,CCD,AMN,POST,20,I,DW 283,1.5,Detection,Ramp,Auto,15.41,60,6,5,OFF,1.2,0.1,0
361,2024-06-27 20:49:00,CCD,AMN,POST,20,I,DW 283,0.2,Detection,Ramp,Auto,2.43,60,6,5,OFF,1.2,0.1,0
362,2024-06-27 20:49:00,CCD,AMN,POST,20,I,DW 283,2.0,Detection,Ramp,Auto,20.73,60,6,5,OFF,1.2,0.1,0
363,2024-06-27 20:49:00,CCD,AMN,POST,20,I,DW 283,4.8,Detection,Ramp,Auto,47.69,60,6,5,OFF,1.2,0.1,0
364,2024-06-27 20:50:00,CCD,AMN,POST,20,I,DW 283,3.9,Detection,Ramp,Auto,38.37,60,6,5,OFF,1.2,0.1,0
365,2024-06-27 20:51:00,CCD,AMN,POST,20,I,DW 283,1.0,Detection,Ramp,Auto,10.42,60,6,5,OFF,1.2,0.1,0
366,2024-06-27 20:52:00,CCD,AMN,POST,20,I,DW 283,3.2,Detection,Ramp,Auto,31.38,60,6,5,OFF,1.2,0.1,0
367,2024-06-27 20:52:00,CCD,AMN,POST,8,I,DW 282,1.1,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
368,2024-06-27 20:52:00,CCD,AMN,POST,8,I,DW 282,2.7,Detection,Ramp,Auto,27.72,60,6,5,OFF,1.2,0.1,0
370,2024-06-27 20:54:00,CCD,AMN,POST,8,I,DW 282,3.5,Detection,Ramp,Auto,34.38,60,6,5,OFF,1.2,0.1,0
371,2024-06-27 20:54:00,CCD,AMN,POST,8,I,DW 282,1.5,Detection,Ramp,Auto,15.41,60,6,5,OFF,1.2,0.1,0
372,2024-06-27 20:55:00,CCD,AMN,POST,8,C,DW 282,5.1,Detection,Ramp,Auto,51.01,60,6,5,OFF,1.2,0.1,0
373,2024-06-27 20:55:00,CCD,AMN,POST,8,C,DW 282,2.7,Detection,Ramp,Auto,27.39,60,6,5,OFF,1.2,0.1,0
374,2024-06-27 20:56:00,CCD,AMN,POST,8,C,DW 282,1.7,Detection,Ramp,Auto,17.74,60,6,5,OFF,1.2,0.1,0
376,2024-06-27 20:57:00,CCD,AMN,POST,8,C,DW 282,1.1,Detection,Ramp,Auto,11.75,60,6,5,OFF,1.2,0.1,0
377,2024-06-27 20:58:00,CCD,AMN,POST,8,C,DW 282,3.1,Detection,Ramp,Auto,31.38,60,6,5,OFF,1.2,0.1,0
378,2024-06-27 20:58:00,CCD,AMN,POST,8,C,DW 282,1.5,Detection,Ramp,Auto,15.41,60,6,5,OFF,1.2,0.1,0
379,2024-06-27 20:59:00,CCD,AMN,POST,8,C,DW 282,2.5,Detection,Ramp,Auto,25.72,60,6,5,OFF,1.2,0.1,0
380,2024-06-27 21:00:00,CCD,AMN,POST,8,C,DW 282,0.3,Detection,Ramp,Auto,3.76,60,6,5,OFF,1.2,0.1,0
382,2024-06-27 21:01:00,CCD,AMN,POST,8,C,DW 282,1.0,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
383,2024-06-27 21:01:00,CCD,AMN,POST,8,C,DW 282,2.3,Detection,Ramp,Auto,23.06,60,6,5,OFF,1.2,0.1,0
384,2024-06-27 21:02:00,CCD,AMN,POST,8,I,DW 282,1.6,Detection,Ramp,Auto,16.07,60,6,5,OFF,1.2,0.1,0
385,2024-06-27 21:02:00,CCD,AMN,POST,8,I,DW 282,1.5,Detection,Ramp,Auto,15.41,60,6,5,OFF,1.2,0.1,0
386,2024-06-27 21:03:00,CCD,AMN,POST,8,I,DW 282,1.1,Detection,Ramp,Auto,11.08,60,6,5,OFF,1.2,0.1,0
387,2024-06-27 21:03:00,CCD,AMN,POST,8,I,DW 282,1.6,Detection,Ramp,Auto,16.41,60,6,5,OFF,1.2,0.1,0
388,2024-06-27 21:03:00,CCD,AMN,POST,8,I,DW 282,0.7,Detection,Ramp,Auto,7.09,60,6,5,OFF,1.2,0.1,0
389,2024-06-27 21:04:00,CCD,AMN,POST,8,I,DW 282,1.0,Detection,Ramp,Auto,10.42,60,6,5,OFF,1.2,0.1,0
390,2024-06-27 21:04:00,CCD,AMN,POST,8,I,DW 282,0.8,Detection,Ramp,Auto,8.75,60,6,5,OFF,1.2,0.1,0
391,2024-06-27 21:05:00,CCD,AMN,POST,8,I,DW 282,3.4,Detection,Ramp,Auto,33.71,60,6,5,OFF,1.2,0.1,0
392,2024-07-03 17:03:00,CCD,AMN,POST,14,I,DW 282,0.6,Detection,Ramp,Auto,6.76,60,6,5,OFF,1.2,0.1,0
393,2024-07-03 17:03:00,CCD,AMN,POST,14,I,DW 282,0.6,Detection,Ramp,Auto,6.42,60,6,5,OFF,1.2,0.1,0
394,2024-07-03 17:04:00,CCD,AMN,POST,14,I,DW 282,0.3,Detection,Ramp,Auto,3.43,60,6,5,OFF,1.2,0.1,0
396,2024-07-03 17:06:00,CCD,AMN,POST,14,I,DW 282,3.1,Detection,Ramp,Auto,31.05,60,6,5,OFF,1.2,0.1,0
397,2024-07-03 17:07:00,CCD,AMN,POST,14,I,DW 282,0.8,Detection,Ramp,Auto,8.42,60,6,5,OFF,1.2,0.1,0
398,2024-07-03 17:09:00,CCD,AMN,POST,14,I,DW 282,0.9,Detection,Ramp,Auto,9.75,60,6,5,OFF,1.2,0.1,0
399,2024-07-03 17:13:00,CCD,AMN,POST,14,C,DW 282,1.4,Detection,Ramp,Auto,15.07,60,6,5,OFF,1.2,0.1,0
400,2024-07-03 17:13:00,CCD,AMN,POST,14,C,DW 282,1.0,Detection,Ramp,Auto,10.08,60,6,5,OFF,1.2,0.1,0
401,2024-07-03 17:15:00,CCD,AMN,POST,14,C,DW 282,1.0,Detection,Ramp,Auto,9.75,60,6,5,OFF,1.2,0.1,0
402,2024-07-03 17:15:00,CCD,AMN,POST,14,C,DW 282,0.4,Detection,Ramp,Auto,4.09,60,6,5,OFF,1.2,0.1,0
403,2024-07-03 17:17:00,CCD,AMN,POST,14,C,DW 282,2.6,Detection,Ramp,Auto,26.06,60,6,5,OFF,1.2,0.1,0
404,2024-07-03 17:18:00,CCD,AMN,POST,14,C,DW 282,1.7,Detection,Ramp,Auto,17.07,60,6,5,OFF,1.2,0.1,0
407,2024-07-03 17:18:00,CCD,AMN,POST,14,C,DW 282,1.9,Detection,Ramp,Auto,18.74,60,6,5,OFF,1.2,0.1,0
408,2024-07-03 17:18:00,CCD,AMN,POST,14,C,DW 282,1.2,Detection,Ramp,Auto,12.41,60,6,5,OFF,1.2,0.1,0
410,2024-07-03 17:20:00,CCD,AMN,POST,14,C,DW 282,1.2,Detection,Ramp,Auto,12.75,60,6,5,OFF,1.2,0.1,0
411,2024-07-03 17:20:00,CCD,AMN,POST,26,C,DW 283,1.9,Detection,Ramp,Auto,18.4,60,6,5,OFF,1.2,0.1,0
412,2024-07-03 17:21:00,CCD,AMN,POST,26,C,DW 283,1.8,Detection,Ramp,Auto,18.74,60,6,5,OFF,1.2,0.1,0
414,2024-07-03 17:21:00,CCD,AMN,POST,26,C,DW 283,2.7,Detection,Ramp,Auto,27.39,60,6,5,OFF,1.2,0.1,0
415,2024-07-03 17:22:00,CCD,AMN,POST,26,C,DW 283,3.7,Detection,Ramp,Auto,36.37,60,6,5,OFF,1.2,0.1,0
416,2024-07-03 17:22:00,CCD,AMN,POST,26,C,DW 283,2.2,Detection,Ramp,Auto,21.73,60,6,5,OFF,1.2,0.1,0
418,2024-07-03 17:23:00,CCD,AMN,POST,26,C,DW 283,3.3,Detection,Ramp,Auto,33.38,60,6,5,OFF,1.2,0.1,0
419,2024-07-03 17:24:00,CCD,AMN,POST,26,C,DW 283,3.9,Detection,Ramp,Auto,39.7,60,6,5,OFF,1.2,0.1,0
421,2024-07-03 17:26:00,CCD,AMN,POST,26,I,DW 283,1.8,Detection,Ramp,Auto,18.07,60,6,5,OFF,1.2,0.1,0
422,2024-07-03 17:26:00,CCD,AMN,POST,26,I,DW 283,3.5,Detection,Ramp,Auto,35.04,60,6,5,OFF,1.2,0.1,0
425,2024-07-03 17:27:00,CCD,AMN,POST,26,I,DW 283,0.8,Detection,Ramp,Auto,8.42,60,6,5,OFF,1.2,0.1,0
426,2024-07-03 17:27:00,CCD,AMN,POST,26,I,DW 283,2.5,Detection,Ramp,Auto,25.39,60,6,5,OFF,1.2,0.1,0
427,2024-07-03 17:27:00,CCD,AMN,POST,26,I,DW 283,1.0,Detection,Ramp,Auto,10.75,60,6,5,OFF,1.2,0.1,0
428,2024-07-03 17:29:00,CCD,AMN,POST,26,I,DW 283,3.6,Detection,Ramp,Auto,36.37,60,6,5,OFF,1.2,0.1,0
429,2024-07-03 17:30:00,CCD,AMN,POST,26,I,DW 283,2.7,Detection,Ramp,Auto,27.39,60,6,5,OFF,1.2,0.1,0
432,2024-07-03 17:32:00,CCD,AMN,POST,26,I,DW 283,2.9,Detection,Ramp,Auto,29.38,60,6,5,OFF,1.2,0.1,0
12,2024-07-09 19:58:00,CCD,AMN,POST,32,I,DW 283,2.6,Detection,Ramp,Auto,25.84,60,6,5,OFF,1.2,0.3,0
13,2024-07-09 19:59:00,CCD,AMN,POST,32,I,DW 283,1.3,Detection,Ramp,Auto,13.9,60,6,5,OFF,1.2,0.3,0
14,2024-07-09 19:59:00,CCD,AMN,POST,32,I,DW 283,2.7,Detection,Ramp,Auto,27.5,60,6,5,OFF,1.2,0.3,0
15,2024-07-09 20:00:00,CCD,AMN,POST,32,I,DW 283,2.4,Detection,Ramp,Auto,24.84,60,6,5,OFF,1.2,0.3,0
16,2024-07-09 20:00:00,CCD,AMN,POST,32,I,DW 283,2.0,Detection,Ramp,Auto,19.87,60,6,5,OFF,1.2,0.3,0
17,2024-07-09 20:00:00,CCD,AMN,POST,32,I,DW 283,2.4,Detection,Ramp,Auto,24.84,60,6,5,OFF,1.2,0.3,0
19,2024-07-09 20:01:00,CCD,AMN,POST,32,C,DW 283,2.7,Detection,Ramp,Auto,27.5,60,6,5,OFF,1.2,0.3,0
22,2024-07-09 20:01:00,CCD,AMN,POST,32,C,DW 283,1.0,Detection,Ramp,Auto,10.91,60,6,5,OFF,1.2,0.3,0
24,2024-07-09 20:02:00,CCD,AMN,POST,32,C,DW 283,1.9,Detection,Ramp,Auto,20.2,60,6,5,OFF,1.2,0.3,0
27,2024-07-09 20:03:00,CCD,AMN,POST,32,C,DW 283,1.1,Detection,Ramp,Auto,11.91,60,6,5,OFF,1.2,0.3,0
28,2024-07-09 20:04:00,CCD,AMN,POST,32,C,DW 283,2.3,Detection,Ramp,Auto,23.52,60,6,5,OFF,1.2,0.3,0
29,2024-07-09 20:04:00,CCD,AMN,POST,32,C,DW 283,3.5,Detection,Ramp,Auto,34.46,60,6,5,OFF,1.2,0.3,0
30,2024-07-16 19:37:00,CCD,AMN,POST,27,C,DW 282,4.2,Detection,Ramp,Auto,42.75,60,6,5,OFF,1.2,0.3,0
32,2024-07-16 19:38:00,CCD,AMN,POST,27,C,DW 282,2.6,Detection,Ramp,Auto,26.17,60,6,5,OFF,1.2,0.3,0
35,2024-07-16 19:39:00,CCD,AMN,POST,27,C,DW 282,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.3,0
36,2024-07-16 19:39:00,CCD,AMN,POST,27,C,DW 282,2.4,Detection,Ramp,Auto,24.18,60,6,5,OFF,1.2,0.3,0
37,2024-07-16 19:39:00,CCD,AMN,POST,27,C,DW 282,5.4,Detection,Ramp,Auto,53.37,60,6,5,OFF,1.2,0.3,0
38,2024-07-16 19:40:00,CCD,AMN,POST,27,C,DW 282,3.2,Detection,Ramp,Auto,31.81,60,6,5,OFF,1.2,0.3,0
39,2024-07-16 19:40:00,CCD,AMN,POST,27,C,DW 282,1.2,Detection,Ramp,Auto,13.23,60,6,5,OFF,1.2,0.3,0
40,2024-07-16 19:40:00,CCD,AMN,POST,27,C,DW 282,2.9,Detection,Ramp,Auto,29.16,60,6,5,OFF,1.2,0.3,0
41,2024-07-16 19:40:00,CCD,AMN,POST,27,I,DW 282,1.7,Detection,Ramp,Auto,18.21,60,6,5,OFF,1.2,0.3,0
42,2024-07-16 19:40:00,CCD,AMN,POST,27,I,DW 282,1.7,Detection,Ramp,Auto,17.88,60,6,5,OFF,1.2,0.3,0
43,2024-07-16 19:41:00,CCD,AMN,POST,27,I,DW 282,2.4,Detection,Ramp,Auto,24.51,60,6,5,OFF,1.2,0.3,0
44,2024-07-16 19:41:00,CCD,AMN,POST,27,I,DW 282,1.4,Detection,Ramp,Auto,13.9,60,6,5,OFF,1.2,0.3,0
45,2024-07-16 19:42:00,CCD,AMN,POST,27,I,DW 282,2.0,Detection,Ramp,Auto,20.86,60,6,5,OFF,1.2,0.3,0
46,2024-07-16 19:42:00,CCD,AMN,POST,27,I,DW 282,2.0,Detection,Ramp,Auto,20.53,60,6,5,OFF,1.2,0.3,0
47,2024-07-16 19:43:00,CCD,AMN,POST,27,I,DW 282,2.5,Detection,Ramp,Auto,25.51,60,6,5,OFF,1.2,0.3,0
48,2024-07-19 19:39:00,CCD,AMN,PRE,0,C,DW 288,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.3,0
49,2024-07-19 19:39:00,CCD,AMN,PRE,0,C,DW 288,5.8,Detection,Ramp,Auto,58.01,60,6,5,OFF,1.2,0.3,0
50,2024-07-19 19:39:00,CCD,AMN,PRE,0,C,DW 288,9.9,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.3,0
51,2024-07-19 19:40:00,CCD,AMN,PRE,0,C,DW 288,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.3,0
52,2024-07-19 19:40:00,CCD,AMN,PRE,0,C,DW 288,7.7,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.3,0
53,2024-07-19 19:41:00,CCD,AMN,PRE,0,I,DW 288,8.5,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.3,0
54,2024-07-19 19:41:00,CCD,AMN,PRE,0,I,DW 288,4.0,Detection,Ramp,Auto,40.76,60,6,5,OFF,1.2,0.3,0
55,2024-07-19 19:41:00,CCD,AMN,PRE,0,I,DW 288,6.8,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.3,0
56,2024-07-19 19:42:00,CCD,AMN,PRE,0,I,DW 288,4.8,Detection,Ramp,Auto,48.72,60,6,5,OFF,1.2,0.3,0
57,2024-07-19 19:42:00,CCD,AMN,PRE,0,I,DW 288,5.7,Detection,Ramp,Auto,57.01,60,6,5,OFF,1.2,0.3,0
59,2024-07-19 19:43:00,CCD,AMN,PRE,0,I,DW 288,4.7,Detection,Ramp,Auto,47.06,60,6,5,OFF,1.2,0.3,0
60,2024-07-19 19:43:00,CCD,AMN,PRE,0,I,DW 288,6.1,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.3,0
61,2024-07-23 20:15:00,CCD,AMN,PRE,0,I,DW 2X2,4.0,Detection,Ramp,Auto,40.1,60,6,5,OFF,1.2,0.3,0
65,2024-07-23 20:16:00,CCD,AMN,PRE,0,I,DW 2X2,3.9,Detection,Ramp,Auto,39.1,60,6,5,OFF,1.2,0.3,0
67,2024-07-23 20:18:00,CCD,AMN,PRE,0,I,DW 2X2,4.1,Detection,Ramp,Auto,40.76,60,6,5,OFF,1.2,0.3,0
70,2024-07-23 20:19:00,CCD,AMN,PRE,0,I,DW 2X2,2.6,Detection,Ramp,Auto,26.17,60,6,5,OFF,1.2,0.3,0
71,2024-07-23 20:19:00,CCD,AMN,PRE,0,I,DW 2X2,2.3,Detection,Ramp,Auto,22.85,60,6,5,OFF,1.2,0.3,0
72,2024-07-23 20:20:00,CCD,AMN,PRE,0,C,DW 2X2,2.5,Detection,Ramp,Auto,24.84,60,6,5,OFF,1.2,0.3,0
74,2024-07-23 20:21:00,CCD,AMN,PRE,0,C,DW 2X2,4.9,Detection,Ramp,Auto,48.39,60,6,5,OFF,1.2,0.3,0
75,2024-07-23 20:21:00,CCD,AMN,PRE,0,C,DW 2X2,3.8,Detection,Ramp,Auto,37.78,60,6,5,OFF,1.2,0.3,0
76,2024-07-23 20:21:00,CCD,AMN,PRE,0,C,DW 2X2,1.6,Detection,Ramp,Auto,17.22,60,6,5,OFF,1.2,0.3,0
77,2024-07-23 20:21:00,CCD,AMN,PRE,0,C,DW 2X2,1.6,Detection,Ramp,Auto,16.88,60,6,5,OFF,1.2,0.3,0
78,2024-07-23 20:21:00,CCD,AMN,PRE,0,C,DW 2X2,3.7,Detection,Ramp,Auto,36.45,60,6,5,OFF,1.2,0.3,0
79,2024-07-23 20:31:00,CCD,AMN,POST,4,C,DW 288,3.0,Detection,Ramp,Auto,30.15,60,6,5,OFF,1.2,0.3,0
80,2024-07-23 20:31:00,CCD,AMN,POST,4,C,DW 288,5.7,Detection,Ramp,Auto,57.35,60,6,5,OFF,1.2,0.3,0
81,2024-07-23 20:31:00,CCD,AMN,POST,4,C,DW 288,3.4,Detection,Ramp,Auto,33.47,60,6,5,OFF,1.2,0.3,0
82,2024-07-23 20:32:00,CCD,AMN,POST,4,C,DW 288,5.2,Detection,Ramp,Auto,51.04,60,6,5,OFF,1.2,0.3,0
84,2024-07-23 20:32:00,CCD,AMN,POST,4,C,DW 288,2.1,Detection,Ramp,Auto,21.53,60,6,5,OFF,1.2,0.3,0
86,2024-07-23 20:33:00,CCD,AMN,POST,4,C,DW 288,2.3,Detection,Ramp,Auto,23.85,60,6,5,OFF,1.2,0.3,0
87,2024-07-23 20:33:00,CCD,AMN,POST,4,I,DW 288,3.9,Detection,Ramp,Auto,39.1,60,6,5,OFF,1.2,0.3,0
88,2024-07-23 20:33:00,CCD,AMN,POST,4,I,DW 288,4.2,Detection,Ramp,Auto,42.75,60,6,5,OFF,1.2,0.3,0
89,2024-07-23 20:34:00,CCD,AMN,POST,4,I,DW 288,3.9,Detection,Ramp,Auto,39.1,60,6,5,OFF,1.2,0.3,0
90,2024-07-23 20:34:00,CCD,AMN,POST,4,I,DW 288,2.8,Detection,Ramp,Auto,28.16,60,6,5,OFF,1.2,0.3,0
91,2024-07-23 20:35:00,CCD,AMN,POST,4,C,DW 288,3.4,Detection,Ramp,Auto,33.8,60,6,5,OFF,1.2,0.3,0
92,2024-07-23 20:35:00,CCD,AMN,POST,4,I,DW 288,0.7,Detection,Ramp,Auto,7.93,60,6,5,OFF,1.2,0.3,0
93,2024-07-23 20:35:00,CCD,AMN,POST,4,I,DW 288,3.2,Detection,Ramp,Auto,32.47,60,6,5,OFF,1.2,0.3,0
94,2024-07-23 20:36:00,CCD,AMN,POST,4,C,DW 288,2.3,Detection,Ramp,Auto,23.52,60,6,5,OFF,1.2,0.3,0
95,2024-07-23 20:36:00,CCD,AMN,POST,4,C,DW 288,3.0,Detection,Ramp,Auto,30.15,60,6,5,OFF,1.2,0.3,0
96,2024-07-23 20:37:00,CCD,AMN,POST,4,I,DW 288,0.9,Detection,Ramp,Auto,9.92,60,6,5,OFF,1.2,0.3,0
97,2024-07-23 20:37:00,CCD,AMN,POST,4,I,DW 288,1.5,Detection,Ramp,Auto,15.23,60,6,5,OFF,1.2,0.3,0
131,2024-07-26 10:08:00,CCD,AMN,POST,7,C,DW 288,7.7,Detection,Ramp,Auto,20.53,60,6,5,OFF,1.2,0.3,0
132,2024-07-26 10:09:00,CCD,AMN,POST,7,C,DW 288,10.1,Detection,Ramp,Auto,26.83,60,6,5,OFF,1.2,0.3,0
134,2024-07-26 10:27:00,CCD,AMN,POST,7,C,DW 288,3.3,Detection,Ramp,Auto,32.47,60,6,5,OFF,1.2,0.3,0
135,2024-07-26 10:28:00,CCD,AMN,POST,7,C,DW 288,2.9,Detection,Ramp,Auto,29.49,60,6,5,OFF,1.2,0.3,0
136,2024-07-26 10:28:00,CCD,AMN,POST,7,C,DW 288,3.0,Detection,Ramp,Auto,30.81,60,6,5,OFF,1.2,0.3,0
137,2024-07-26 10:28:00,CCD,AMN,POST,7,C,DW 288,3.8,Detection,Ramp,Auto,38.11,60,6,5,OFF,1.2,0.3,0
138,2024-07-26 10:29:00,CCD,AMN,POST,7,C,DW 288,1.8,Detection,Ramp,Auto,18.87,60,6,5,OFF,1.2,0.3,0
139,2024-07-26 10:29:00,CCD,AMN,POST,7,C,DW 288,6.9,Detection,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.3,0
141,2024-07-26 10:30:00,CCD,AMN,POST,7,C,DW 288,4.8,Detection,Ramp,Auto,49.06,60,6,5,OFF,1.2,0.3,0
142,2024-07-26 10:30:00,CCD,AMN,POST,7,I,DW 288,2.7,Detection,Ramp,Auto,26.83,60,6,5,OFF,1.2,0.3,0
143,2024-07-26 10:30:00,CCD,AMN,POST,7,I,DW 288,2.6,Detection,Ramp,Auto,25.84,60,6,5,OFF,1.2,0.3,0
144,2024-07-26 10:31:00,CCD,AMN,POST,7,I,DW 288,0.9,Detection,Ramp,Auto,9.92,60,6,5,OFF,1.2,0.3,0
145,2024-07-26 10:32:00,CCD,AMN,POST,7,I,DW 288,1.5,Detection,Ramp,Auto,15.89,60,6,5,OFF,1.2,0.3,0
146,2024-07-26 10:32:00,CCD,AMN,POST,7,I,DW 288,1.0,Detection,Ramp,Auto,10.91,60,6,5,OFF,1.2,0.3,0
147,2024-07-26 10:32:00,CCD,AMN,POST,7,I,DW 288,1.4,Detection,Ramp,Auto,14.23,60,6,5,OFF,1.2,0.3,0
148,2024-07-26 10:35:00,CCD,AMN,POST,3,I,DW 2X2,0.6,Detection,Ramp,Auto,6.27,60,6,5,OFF,1.2,0.3,0
149,2024-07-26 10:35:00,CCD,AMN,POST,3,I,DW 2X2,1.7,Detection,Ramp,Auto,17.55,60,6,5,OFF,1.2,0.3,0
150,2024-07-26 10:35:00,CCD,AMN,POST,3,I,DW 2X2,2.2,Detection,Ramp,Auto,22.19,60,6,5,OFF,1.2,0.3,0
151,2024-07-26 10:35:00,CCD,AMN,POST,3,I,DW 2X2,2.0,Detection,Ramp,Auto,20.53,60,6,5,OFF,1.2,0.3,0
152,2024-07-26 10:36:00,CCD,AMN,POST,3,I,DW 2X2,1.6,Detection,Ramp,Auto,15.89,60,6,5,OFF,1.2,0.3,0
153,2024-07-26 10:36:00,CCD,AMN,POST,3,C,DW 2X2,1.4,Detection,Ramp,Auto,13.9,60,6,5,OFF,1.2,0.3,0
156,2024-07-26 10:37:00,CCD,AMN,POST,3,C,DW 2X2,1.4,Detection,Ramp,Auto,13.9,60,6,5,OFF,1.2,0.3,0
157,2024-07-26 10:37:00,CCD,AMN,POST,3,C,DW 2X2,0.8,Detection,Ramp,Auto,8.92,60,6,5,OFF,1.2,0.3,0
159,2024-07-29 09:41:00,CCD,AMN,PRE,0,C,DW 2X3,2.2,Detection,Ramp,Auto,22.19,60,6,5,OFF,1.2,0.3,0
160,2024-07-29 09:41:00,CCD,AMN,PRE,0,C,DW 2X3,3.8,Detection,Ramp,Auto,37.45,60,6,5,OFF,1.2,0.3,0
161,2024-07-29 09:42:00,CCD,AMN,PRE,0,C,DW 2X3,2.7,Detection,Ramp,Auto,27.83,60,6,5,OFF,1.2,0.3,0
162,2024-07-29 09:43:00,CCD,AMN,PRE,0,C,DW 2X3,1.6,Detection,Ramp,Auto,16.55,60,6,5,OFF,1.2,0.3,0
163,2024-07-29 09:44:00,CCD,AMN,PRE,0,C,DW 2X3,6.0,Detection,Ramp,Auto,59.34,60,6,5,OFF,1.2,0.3,0
164,2024-07-29 09:45:00,CCD,AMN,PRE,0,C,DW 2X3,11.0,Cutoff,Ramp,Auto,60.0,60,6,5,OFF,1.2,0.3,0
165,2024-07-29 09:45:00,CCD,AMN,PRE,0,C,DW 2X3,5.1,Detection,Ramp,Auto,50.71,60,6,5,OFF,1.2,0.3,0
166,2024-07-29 09:46:00,CCD,AMN,PRE,0,C,DW 2X3,2.5,Detection,Ramp,Auto,25.51,60,6,5,OFF,1.2,0.3,0
