Session,Date,Treatment,Protocol,Stage,Trial,ID,Latency,Reason,Mode,Scoring,Force,TargetForce,RampDuration,CutoffTime,LegacyMode,TouchPause,TouchForce,TimeThreshold,Inconsistent,Response,SurgeryDate,DayNumber
3835,2025-07-16 14:43:26,CCD,AMN,POST,I,DW369,2.6,Detection,Ramp,Auto,25.51,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3836,2025-07-16 14:43:36,CCD,AMN,POST,I,DW369,1.6,Detection,Ramp,Auto,16.55,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3837,2025-07-16 14:43:43,CCD,AMN,POST,I,DW369,2.5,Detection,Ramp,Auto,25.17,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3838,2025-07-16 14:43:48,CCD,AMN,POST,I,DW369,0.0,Detection,Ramp,Auto,0.3,60.0,6,5,OFF,1.2,0.3,0.0,True,0,2025-07-02 10:38:51,14
3839,2025-07-16 14:44:01,CCD,AMN,POST,I,DW369,2.0,Detection,Ramp,Auto,20.53,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3840,2025-07-16 14:44:06,CCD,AMN,POST,I,DW369,1.9,Detection,Ramp,Auto,19.87,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3841,2025-07-16 14:44:16,CCD,AMN,POST,I,DW369,2.7,Detection,Ramp,Auto,27.17,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3842,2025-07-16 14:44:30,CCD,AMN,POST,I,DW369,0.9,Detection,Ramp,Auto,9.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3843,2025-07-16 14:44:42,CCD,AMN,POST,I,DW369,1.0,Detection,Ramp,Auto,10.91,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3844,2025-07-16 14:46:05,CCD,AMN,POST,I,DW369,1.5,Detection,Ramp,Auto,15.89,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3845,2025-07-16 14:46:10,CCD,AMN,POST,I,DW369,2.1,Detection,Ramp,Auto,20.86,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3846,2025-07-16 14:46:22,CCD,AMN,POST,I,DW369,2.1,Detection,Ramp,Auto,21.53,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,14
3847,2025-07-22 09:05:17,CCD,AMN,POST,I,DW369,3.0,Detection,Ramp,Auto,29.49,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3848,2025-07-22 09:05:29,CCD,AMN,POST,I,DW369,2.7,Detection,Ramp,Auto,26.83,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3849,2025-07-22 09:06:19,CCD,AMN,POST,I,DW369,0.0,Detection,Ramp,Auto,0.96,60.0,6,5,OFF,1.2,0.3,0.0,True,0,2025-07-02 10:38:51,19
3850,2025-07-22 09:06:38,CCD,AMN,POST,I,DW369,4.6,Detection,Ramp,Auto,45.74,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3851,2025-07-22 09:06:51,CCD,AMN,POST,I,DW369,3.2,Detection,Ramp,Auto,32.14,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3852,2025-07-22 09:07:02,CCD,AMN,POST,I,DW369,1.7,Detection,Ramp,Auto,17.22,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3853,2025-07-22 09:07:17,CCD,AMN,POST,I,DW369,3.8,Detection,Ramp,Auto,38.11,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3854,2025-07-22 09:07:25,CCD,AMN,POST,I,DW369,2.5,Detection,Ramp,Auto,25.17,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3855,2025-07-22 09:07:32,CCD,AMN,POST,I,DW369,3.3,Detection,Ramp,Auto,33.13,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3856,2025-07-22 09:07:45,CCD,AMN,POST,I,DW369,3.6,Detection,Ramp,Auto,35.46,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3857,2025-07-22 09:07:52,CCD,AMN,POST,I,DW369,1.7,Detection,Ramp,Auto,16.88,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3858,2025-07-22 09:08:06,CCD,AMN,POST,I,DW369,3.4,Detection,Ramp,Auto,34.46,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3859,2025-07-22 09:08:22,CCD,AMN,POST,I,DW369,3.4,Detection,Ramp,Auto,33.8,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3860,2025-07-22 09:08:40,CCD,AMN,POST,I,DW369,2.1,Detection,Ramp,Auto,20.86,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3861,2025-07-22 09:09:03,CCD,AMN,POST,I,DW369,0.5,Detection,Ramp,Auto,5.94,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3862,2025-07-22 09:09:24,CCD,AMN,POST,I,DW369,1.8,Detection,Ramp,Auto,19.2,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3863,2025-07-22 09:09:47,CCD,AMN,POST,I,DW369,2.8,Detection,Ramp,Auto,28.82,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3864,2025-07-22 09:09:57,CCD,AMN,POST,I,DW369,3.4,Detection,Ramp,Auto,34.46,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3865,2025-07-22 09:10:17,CCD,AMN,POST,I,DW369,2.1,Detection,Ramp,Auto,21.53,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3866,2025-07-22 09:10:28,CCD,AMN,POST,I,DW369,2.4,Detection,Ramp,Auto,24.18,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3867,2025-07-22 09:11:23,CCD,AMN,POST,I,DW369,3.8,Detection,Ramp,Auto,37.78,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3868,2025-07-22 09:11:33,CCD,AMN,POST,I,DW369,2.3,Detection,Ramp,Auto,23.52,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3869,2025-07-22 09:11:42,CCD,AMN,POST,I,DW369,2.7,Detection,Ramp,Auto,27.83,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3870,2025-07-22 09:12:15,CCD,AMN,POST,I,DW369,2.2,Detection,Ramp,Auto,21.86,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3871,2025-07-22 09:12:24,CCD,AMN,POST,I,DW369,3.3,Detection,Ramp,Auto,32.8,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3872,2025-07-22 09:12:37,CCD,AMN,POST,I,DW369,0.2,Detection,Ramp,Auto,2.95,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3873,2025-07-22 09:13:09,CCD,AMN,POST,I,DW369,0.1,Detection,Ramp,Auto,2.29,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3874,2025-07-22 09:13:16,CCD,AMN,POST,I,DW369,0.1,Detection,Ramp,Auto,2.29,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3875,2025-07-22 09:13:25,CCD,AMN,POST,I,DW369,4.3,Detection,Ramp,Auto,42.75,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3876,2025-07-22 09:13:35,CCD,AMN,POST,I,DW369,0.8,Detection,Ramp,Auto,8.92,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3877,2025-07-22 09:14:24,CCD,AMN,POST,I,DW369,3.3,Detection,Ramp,Auto,32.8,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3878,2025-07-22 09:14:35,CCD,AMN,POST,I,DW369,0.3,Detection,Ramp,Auto,3.95,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3879,2025-07-22 09:14:46,CCD,AMN,POST,I,DW369,3.2,Detection,Ramp,Auto,32.14,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3880,2025-07-22 09:15:06,CCD,AMN,POST,I,DW369,3.2,Detection,Ramp,Auto,32.14,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3881,2025-07-22 09:15:18,CCD,AMN,POST,I,DW369,2.4,Detection,Ramp,Auto,24.18,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3882,2025-07-22 09:15:31,CCD,AMN,POST,I,DW369,3.6,Detection,Ramp,Auto,36.12,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3883,2025-07-22 09:16:20,CCD,AMN,POST,C,DW369,3.6,Detection,Ramp,Auto,35.46,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3884,2025-07-22 09:16:35,CCD,AMN,POST,C,DW369,3.9,Detection,Ramp,Auto,38.77,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3885,2025-07-22 09:16:54,CCD,AMN,POST,C,DW369,6.0,Detection,Ramp,Auto,59.67,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3886,2025-07-22 09:17:11,CCD,AMN,POST,C,DW369,6.3,Detection,Ramp,Auto,60.0,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3887,2025-07-22 09:17:43,CCD,AMN,POST,C,DW369,2.1,Detection,Ramp,Auto,21.19,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3888,2025-07-22 09:17:55,CCD,AMN,POST,C,DW369,4.8,Detection,Ramp,Auto,48.39,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3889,2025-07-22 09:18:06,CCD,AMN,POST,C,DW369,4.2,Detection,Ramp,Auto,41.43,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3890,2025-07-22 09:18:35,CCD,AMN,POST,C,DW369,3.9,Detection,Ramp,Auto,38.77,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3891,2025-07-22 09:18:42,CCD,AMN,POST,C,DW369,2.4,Detection,Ramp,Auto,24.18,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3892,2025-07-22 09:19:29,CCD,AMN,POST,C,DW369,0.3,Detection,Ramp,Auto,3.62,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3893,2025-07-22 09:19:42,CCD,AMN,POST,C,DW369,2.4,Detection,Ramp,Auto,23.85,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3894,2025-07-22 09:19:52,CCD,AMN,POST,C,DW369,3.1,Detection,Ramp,Auto,31.81,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3895,2025-07-22 09:20:03,CCD,AMN,POST,C,DW369,3.7,Detection,Ramp,Auto,36.45,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3896,2025-07-22 09:20:21,CCD,AMN,POST,C,DW369,0.3,Detection,Ramp,Auto,3.62,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3897,2025-07-22 09:20:34,CCD,AMN,POST,C,DW369,4.4,Detection,Ramp,Auto,43.75,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3898,2025-07-22 09:20:47,CCD,AMN,POST,C,DW369,4.7,Detection,Ramp,Auto,47.06,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3899,2025-07-22 09:20:52,CCD,AMN,POST,C,DW369,0.0,Detection,Ramp,Auto,0.3,60.0,6,5,OFF,1.2,0.3,0.0,True,0,2025-07-02 10:38:51,19
3900,2025-07-22 09:21:07,CCD,AMN,POST,C,DW369,5.9,Detection,Ramp,Auto,58.01,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3901,2025-07-22 09:21:26,CCD,AMN,POST,C,DW369,2.5,Detection,Ramp,Auto,25.51,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3902,2025-07-22 09:21:41,CCD,AMN,POST,C,DW369,3.1,Detection,Ramp,Auto,31.48,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3903,2025-07-22 09:22:20,CCD,AMN,POST,C,DW369,2.6,Detection,Ramp,Auto,26.5,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3904,2025-07-22 09:23:03,CCD,AMN,POST,C,DW369,3.4,Detection,Ramp,Auto,34.13,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3905,2025-07-22 09:23:13,CCD,AMN,POST,C,DW369,0.9,Detection,Ramp,Auto,10.25,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3906,2025-07-22 09:23:24,CCD,AMN,POST,C,DW369,3.1,Detection,Ramp,Auto,32.14,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3907,2025-07-22 09:23:41,CCD,AMN,POST,C,DW369,4.8,Detection,Ramp,Auto,48.39,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3908,2025-07-22 09:23:47,CCD,AMN,POST,C,DW369,2.5,Detection,Ramp,Auto,25.51,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3909,2025-07-22 09:24:12,CCD,AMN,POST,C,DW369,3.8,Detection,Ramp,Auto,37.78,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3910,2025-07-22 09:24:20,CCD,AMN,POST,C,DW369,0.2,Detection,Ramp,Auto,3.29,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3911,2025-07-22 09:24:34,CCD,AMN,POST,C,DW369,2.2,Detection,Ramp,Auto,22.85,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3912,2025-07-22 09:24:51,CCD,AMN,POST,C,DW369,4.9,Detection,Ramp,Auto,49.06,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3913,2025-07-22 09:25:01,CCD,AMN,POST,C,DW369,0.5,Detection,Ramp,Auto,5.61,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3914,2025-07-22 09:25:21,CCD,AMN,POST,C,DW369,3.8,Detection,Ramp,Auto,38.44,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3915,2025-07-22 09:25:36,CCD,AMN,POST,C,DW369,3.5,Detection,Ramp,Auto,35.13,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3916,2025-07-22 09:25:51,CCD,AMN,POST,C,DW369,3.2,Detection,Ramp,Auto,32.14,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3917,2025-07-22 09:26:04,CCD,AMN,POST,C,DW369,5.6,Detection,Ramp,Auto,55.69,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3918,2025-07-22 09:26:21,CCD,AMN,POST,C,DW369,5.8,Detection,Ramp,Auto,57.68,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3919,2025-07-22 09:26:33,CCD,AMN,POST,C,DW369,5.9,Detection,Ramp,Auto,59.01,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3920,2025-07-22 09:26:45,CCD,AMN,POST,C,DW369,4.3,Detection,Ramp,Auto,43.42,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3921,2025-07-22 09:26:58,CCD,AMN,POST,C,DW369,5.0,Detection,Ramp,Auto,49.39,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3922,2025-07-22 09:27:05,CCD,AMN,POST,C,DW369,1.8,Detection,Ramp,Auto,18.87,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3923,2025-07-22 09:27:19,CCD,AMN,POST,C,DW369,2.9,Detection,Ramp,Auto,28.49,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3924,2025-07-22 09:27:29,CCD,AMN,POST,C,DW369,3.6,Detection,Ramp,Auto,36.45,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 10:38:51,19
3925,2025-07-24 09:10:02,CCD,AMN,POST,I,DW368,1.2,Detection,Ramp,Auto,12.9,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3926,2025-07-24 09:10:24,CCD,AMN,POST,I,DW368,1.0,Detection,Ramp,Auto,10.91,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3927,2025-07-24 09:10:34,CCD,AMN,POST,I,DW368,1.7,Detection,Ramp,Auto,17.55,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3928,2025-07-24 09:10:45,CCD,AMN,POST,I,DW368,1.1,Detection,Ramp,Auto,12.24,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3929,2025-07-24 09:11:04,CCD,AMN,POST,I,DW368,1.3,Detection,Ramp,Auto,13.23,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3930,2025-07-24 09:11:39,CCD,AMN,POST,I,DW368,1.3,Detection,Ramp,Auto,13.9,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3931,2025-07-24 09:11:50,CCD,AMN,POST,I,DW368,1.9,Detection,Ramp,Auto,19.87,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3932,2025-07-24 09:12:31,CCD,AMN,POST,I,DW368,1.3,Detection,Ramp,Auto,13.23,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3933,2025-07-24 09:13:02,CCD,AMN,POST,I,DW368,0.7,Detection,Ramp,Auto,7.93,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3934,2025-07-24 09:13:32,CCD,AMN,POST,I,DW368,0.3,Detection,Ramp,Auto,3.29,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3935,2025-07-24 09:13:47,CCD,AMN,POST,I,DW368,2.0,Detection,Ramp,Auto,20.2,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3936,2025-07-24 09:13:57,CCD,AMN,POST,I,DW368,0.8,Detection,Ramp,Auto,9.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3937,2025-07-24 09:14:30,CCD,AMN,POST,I,DW368,1.4,Detection,Ramp,Auto,14.56,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3938,2025-07-24 09:14:53,CCD,AMN,POST,I,DW368,1.0,Detection,Ramp,Auto,11.24,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3939,2025-07-24 09:15:15,CCD,AMN,POST,I,DW368,0.4,Detection,Ramp,Auto,5.28,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3940,2025-07-24 09:15:56,CCD,AMN,POST,I,DW368,1.4,Detection,Ramp,Auto,13.9,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3941,2025-07-24 09:16:07,CCD,AMN,POST,I,DW368,0.7,Detection,Ramp,Auto,7.93,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3942,2025-07-24 09:16:39,CCD,AMN,POST,I,DW368,0.5,Detection,Ramp,Auto,5.28,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3943,2025-07-24 09:17:13,CCD,AMN,POST,I,DW368,0.6,Detection,Ramp,Auto,7.26,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3944,2025-07-24 09:17:24,CCD,AMN,POST,I,DW368,1.0,Detection,Ramp,Auto,11.24,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3945,2025-07-24 09:17:49,CCD,AMN,POST,I,DW368,1.8,Detection,Ramp,Auto,18.87,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3946,2025-07-24 09:18:01,CCD,AMN,POST,I,DW368,0.5,Detection,Ramp,Auto,5.94,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3947,2025-07-24 09:18:58,CCD,AMN,POST,I,DW368,1.6,Detection,Ramp,Auto,16.55,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3948,2025-07-24 09:19:21,CCD,AMN,POST,I,DW368,1.6,Detection,Ramp,Auto,16.22,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,21
3949,2025-07-24 09:20:06,CCD,AMN,POST,I,DW368,1.3,Detection,Ramp,Auto,14.23,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3950,2025-07-24 09:20:12,CCD,AMN,POST,I,DW368,0.4,Detection,Ramp,Auto,4.28,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3951,2025-07-24 09:22:03,CCD,AMN,POST,I,DW368,0.7,Detection,Ramp,Auto,7.6,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3952,2025-07-24 09:22:15,CCD,AMN,POST,I,DW368,0.7,Detection,Ramp,Auto,7.93,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3953,2025-07-24 09:22:56,CCD,AMN,POST,C,DW368,5.4,Detection,Ramp,Auto,53.37,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3954,2025-07-24 09:23:07,CCD,AMN,POST,C,DW368,5.1,Detection,Ramp,Auto,50.71,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3955,2025-07-24 09:23:26,CCD,AMN,POST,C,DW368,3.9,Detection,Ramp,Auto,39.1,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3956,2025-07-24 09:23:43,CCD,AMN,POST,C,DW368,5.4,Detection,Ramp,Auto,53.7,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3957,2025-07-24 09:23:57,CCD,AMN,POST,C,DW368,3.4,Detection,Ramp,Auto,33.13,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3958,2025-07-24 09:24:14,CCD,AMN,POST,C,DW368,5.2,Detection,Ramp,Auto,51.71,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3959,2025-07-24 09:24:37,CCD,AMN,POST,C,DW368,4.9,Detection,Ramp,Auto,48.39,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3960,2025-07-24 09:24:49,CCD,AMN,POST,C,DW368,3.1,Detection,Ramp,Auto,31.81,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3961,2025-07-24 09:25:00,CCD,AMN,POST,C,DW368,2.4,Detection,Ramp,Auto,24.18,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3962,2025-07-24 09:25:13,CCD,AMN,POST,C,DW368,4.5,Detection,Ramp,Auto,45.08,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3963,2025-07-24 09:25:23,CCD,AMN,POST,C,DW368,2.6,Detection,Ramp,Auto,25.51,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3964,2025-07-24 09:25:37,CCD,AMN,POST,C,DW368,4.8,Detection,Ramp,Auto,47.73,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3965,2025-07-24 09:26:39,CCD,AMN,POST,C,DW368,3.1,Detection,Ramp,Auto,31.81,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3966,2025-07-24 09:26:58,CCD,AMN,POST,C,DW368,6.0,Detection,Ramp,Auto,60.0,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3967,2025-07-24 09:27:25,CCD,AMN,POST,C,DW368,3.1,Detection,Ramp,Auto,30.81,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3968,2025-07-24 09:27:41,CCD,AMN,POST,C,DW368,2.4,Detection,Ramp,Auto,24.84,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3969,2025-07-24 09:28:37,CCD,AMN,POST,C,DW368,11.0,Cutoff,Ramp,Auto,60.0,60.0,6,5,OFF,1.2,0.3,0.0,False,0,2025-07-02 09:19:54,22
3970,2025-07-24 09:28:49,CCD,AMN,POST,C,DW368,2.1,Detection,Ramp,Auto,21.53,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3971,2025-07-24 09:29:16,CCD,AMN,POST,C,DW368,3.6,Detection,Ramp,Auto,35.79,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3972,2025-07-24 09:29:26,CCD,AMN,POST,C,DW368,2.5,Detection,Ramp,Auto,26.17,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3973,2025-07-24 09:29:47,CCD,AMN,POST,C,DW368,3.7,Detection,Ramp,Auto,36.45,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3974,2025-07-24 09:29:57,CCD,AMN,POST,C,DW368,2.2,Detection,Ramp,Auto,22.19,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3975,2025-07-24 09:30:53,CCD,AMN,POST,C,DW368,2.3,Detection,Ramp,Auto,23.18,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3976,2025-07-24 09:31:31,CCD,AMN,POST,C,DW368,3.3,Detection,Ramp,Auto,33.47,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
3977,2025-07-24 09:31:50,CCD,AMN,POST,C,DW368,1.8,Detection,Ramp,Auto,17.88,60.0,6,5,OFF,1.2,0.3,0.0,False,1,2025-07-02 09:19:54,22
